Day,Price,Market Cap,Volume
2021-09-01,1.00,12264107034.98,5753782095.11
2021-09-02,1.00,12516166920.30,5138213915.33
2021-09-03,1.00,12525459098.31,5607868568.36
2021-09-04,1.00,12558565562.57,6542260644.87
2021-09-05,1.00,12626780520.56,4735861976.36
2021-09-06,1.00,12527329597.08,4780620293.47
2021-09-07,1.00,12569167462.86,6869955980.52
2021-09-08,1.01,12546229871.56,13440549240.70
2021-09-09,1.00,12740354997.06,10630273397.04
2021-09-10,1.00,12627772411.78,7923018020.08
2021-09-11,1.00,12460719291.87,6909643554.50
2021-09-12,1.00,12492858492.90,5446230382.86
2021-09-13,1.00,12476931766.84,4890851142.28
2021-09-14,1.00,12417403973.18,6662829120.64
2021-09-15,1.00,12720495854.96,5122643262.50
2021-09-16,1.00,12719117271.56,4749510409.87
2021-09-17,1.00,12778322344.68,6187414585.50
2021-09-18,1.00,12871777978.32,5214599327.38
2021-09-19,1.00,12844195645.57,4755701459.01
2021-09-20,1.00,12888387226.31,3791374402.96
2021-09-21,1.00,12836420331.03,7569924831.42
2021-09-22,1.00,12892086827.33,6838799070.51
2021-09-23,1.00,12968777303.52,5502146112.48
2021-09-24,1.00,13137986016.80,4835352903.33
2021-09-25,1.00,13586044956.90,6653067863.18
2021-09-26,1.00,13692484538.63,3914637305.90
2021-09-27,1.00,13744326752.73,5885273684.35
2021-09-28,1.00,13454553145.31,4668612111.33
2021-09-29,1.00,13484629477.45,4172802394.17
2021-09-30,1.00,13451155348.48,3878573589.23
2021-10-01,1.00,13055840026.14,4164222357.72
2021-10-02,1.00,13128109807.28,6006144350.03
2021-10-03,1.00,13097848559.17,4231081314.58
2021-10-04,1.00,13098144432.76,4055618069.25
2021-10-05,1.00,13077654196.52,5833948827.20
2021-10-06,1.00,13022827383.24,5589175609.11
2021-10-07,1.00,13159485134.23,7176669623.46
2021-10-08,1.00,13046657923.98,7851395028.44
2021-10-09,1.00,13117835391.95,6698480648.97
2021-10-10,1.00,13115621043.95,4691705284.52
2021-10-11,1.00,13154613816.70,4672051147.57
2021-10-12,1.01,13194839028.69,5149104193.48
2021-10-13,1.00,13152160606.80,5772056087.91
2021-10-14,1.00,13024355903.68,6169966479.33
2021-10-15,1.00,13240086439.48,5056227134.75
2021-10-16,1.01,13149670374.73,8083624864.74
2021-10-17,1.00,13132261990.08,4658809382.87
2021-10-18,1.00,13033038802.32,4648799298.62
2021-10-19,1.00,13124786886.15,5533372280.20
2021-10-20,1.00,13122406302.91,4472983537.72
2021-10-21,1.00,13275234771.24,5242691252.06
2021-10-22,1.00,12961931922.19,6902439119.71
2021-10-23,1.00,12914873201.45,5445792548.29
2021-10-24,1.01,12940036388.46,3490765675.55
2021-10-25,1.00,12908345863.34,4900292866.58
2021-10-26,1.00,12917762924.94,5057060974.53
2021-10-27,1.00,12809567714.14,5900972695.81
2021-10-28,1.00,12810147449.64,10885368854.75
2021-10-29,1.00,13042212324.56,11371849848.66
2021-10-30,1.00,13221432750.27,8603676042.62
2021-10-31,1.00,13430480538.39,7106477986.57
2021-11-01,1.00,13629781135.34,7157932162.99
2021-11-02,1.00,13744258192.46,6608706811.38
2021-11-03,1.00,14237875628.54,7016479134.73
2021-11-04,1.00,14219255846.34,7188861831.46
2021-11-05,1.00,14061816641.58,7969691727.84
2021-11-06,1.00,13888867581.87,6358520446.92
2021-11-07,1.00,13536830542.41,5091123868.85
2021-11-08,1.00,13655840489.34,4368264661.30
2021-11-09,1.00,13626438450.14,6454561429.88
2021-11-10,1.00,13447120917.23,6614632144.12
2021-11-11,1.00,13030275120.88,9847148303.38
2021-11-12,1.00,12888540156.93,6396463252.54
2021-11-13,1.00,12696435458.65,6209807706.15
2021-11-14,1.00,12755960927.56,4679130347.06
2021-11-15,1.01,12787979237.70,4254050310.19
2021-11-16,1.00,12851390026.35,5104511107.82
2021-11-17,1.00,12933042680.82,8494686303.82
2021-11-18,1.01,13226777058.09,6162805828.45
2021-11-19,1.00,13076104593.18,8349310123.48
2021-11-20,1.00,13164706758.01,6391800691.17
2021-11-21,1.00,13287951468.40,5395053350.23
2021-11-22,1.00,13297440767.61,5521986240.83
2021-11-23,1.00,13251451598.24,6480018214.88
2021-11-24,1.00,12928551536.54,6272909841.99
2021-11-25,1.00,12943448052.42,6588614128.26
2021-11-26,1.00,12920636334.89,7344427235.72
2021-11-27,1.00,12829720105.92,8775345724.12
2021-11-28,1.00,12941758285.03,4730024912.90
2021-11-29,1.00,12962768802.12,5106228596.54
2021-11-30,1.00,13131681442.89,5357834160.07
2021-12-01,1.00,13397933626.29,6985118026.67
2021-12-02,1.00,13536657987.35,6310821231.95
2021-12-03,1.00,13600051118.44,5644487635.28
2021-12-04,1.00,13753668190.82,6293536279.14
2021-12-05,1.00,13599565801.64,10693357964.43
2021-12-06,1.00,13565977941.20,5623796701.92
2021-12-07,1.00,13348755048.30,6830256158.76
2021-12-08,1.00,13545681663.68,4971128791.45
2021-12-09,1.00,13669370770.53,4771131496.35
2021-12-10,1.00,13770751459.57,4868835084.86
2021-12-11,1.00,13813212365.75,4742999737.64
2021-12-12,1.00,13868990029.77,3516775686.97
2021-12-13,1.00,13865446539.41,2901741034.98
2021-12-14,1.00,13877894292.56,4695473404.32
2021-12-15,1.00,14087745389.13,4456185220.52
2021-12-16,1.00,14174901104.03,4910492895.79
2021-12-17,1.00,14103386794.06,3781733795.84
2021-12-18,1.00,14368176626.43,4330414304.83
2021-12-19,1.00,14391223455.74,2988317468.48
2021-12-20,1.00,14332332909.04,2817885156.38
2021-12-21,1.01,14563002626.30,3995166982.89
2021-12-22,1.00,14570712004.04,3747115570.70
2021-12-23,1.00,14682599886.49,3687276948.84
2021-12-24,1.00,14634784426.91,4409691645.91
2021-12-25,1.00,14879739197.16,3668049358.22
2021-12-26,1.00,14858901332.14,2874424280.95
2021-12-27,1.00,14881256264.98,3036933587.30
2021-12-28,1.00,15040754461.39,3522091982.26
2021-12-29,1.00,15090590137.31,4512855170.97
2021-12-30,1.00,14756037571.16,4058096323.55
2021-12-31,1.00,14720343026.36,3187382518.67
2022-01-01,1.00,14450959879.66,3520989073.19
2022-01-02,1.01,14471018731.11,2226285246.18
2022-01-03,1.00,14464040666.33,2185580826.53
2022-01-04,1.00,14419913923.05,2955316612.05
2022-01-05,1.00,14399024749.72,3231917516.81
2022-01-06,1.00,14394261306.46,4724553004.85
2022-01-07,1.00,14419990349.91,4124911609.22
2022-01-08,1.00,14213953634.32,4913342849.80
2022-01-09,1.00,14200668146.11,3330822806.65
2022-01-10,1.00,14008098153.10,2642200776.77
2022-01-11,1.00,14050442238.46,4059270126.47
2022-01-12,1.00,14059821583.10,3674078955.19
2022-01-13,1.00,14195208054.77,4020198343.27
2022-01-14,1.00,14273514881.84,3879662595.65
2022-01-15,1.00,14336246113.94,3776668067.69
2022-01-16,1.00,14414399870.63,2479608090.91
2022-01-17,1.00,14440314115.97,2696058822.70
2022-01-18,1.00,14316130573.92,3233974632.15
2022-01-19,1.00,14203101074.69,3463079381.25
2022-01-20,1.00,14344587717.02,3441978247.03
2022-01-21,1.00,14302377350.40,3671995457.87
2022-01-22,1.00,14253610213.72,6666224961.88
2022-01-23,1.00,14304261492.06,6254928531.10
2022-01-24,1.00,14061920964.57,3974922136.52
2022-01-25,1.00,14175392385.98,6377127356.64
2022-01-26,1.00,14328868107.09,4188999348.74
2022-01-27,1.00,14611371275.30,5367403098.83
2022-01-28,1.00,14905076158.67,4134940855.14
2022-01-29,1.00,14950166499.59,4002168299.02
2022-01-30,1.00,14949758505.67,2637723232.46
2022-01-31,1.00,14995965055.07,2170033640.06
2022-02-01,1.00,15325982863.15,3092209720.00
2022-02-02,1.00,15501861826.18,2913392851.58
2022-02-03,1.00,15782661605.84,3336711787.74
2022-02-04,1.00,16193513807.23,3182501803.23
2022-02-05,1.01,16495493825.13,3905635279.33
2022-02-06,1.00,16552888312.15,3535432026.11
2022-02-07,1.00,16586684697.52,2603206630.38
2022-02-08,1.00,16824848235.42,4514444334.99
2022-02-09,1.00,17083612770.33,4639154079.14
2022-02-10,1.00,17308481263.39,3258169808.83
2022-02-11,1.00,17487804531.67,4901380981.96
2022-02-12,1.00,17799637227.99,3854386296.86
2022-02-13,1.00,17597064971.83,2604741472.22
2022-02-14,1.00,17602107635.44,2244557303.82
2022-02-15,1.00,17543996992.45,2676331727.34
2022-02-16,1.00,17879803627.39,3284683803.89
2022-02-17,1.00,17753030700.81,2834132043.49
2022-02-18,1.00,18008918771.61,3222489165.10
2022-02-19,1.00,18225116559.42,3008310379.78
2022-02-20,1.00,18220650689.99,1951797689.89
2022-02-21,1.00,18121414706.81,2329475287.10
2022-02-22,1.00,18075611571.87,3700582752.60
2022-02-23,1.00,18406210758.03,3486041543.73
2022-02-24,1.00,18268468513.58,3356608529.42
2022-02-25,1.00,18574158973.34,6388238393.88
2022-02-26,1.00,18104304956.75,3691679394.08
2022-02-27,1.00,18139888642.24,2559445740.78
2022-02-28,1.00,18202814392.84,3264723660.85
2022-03-01,1.00,18353220338.20,4224331429.26
