Day,Price,Market Cap,Volume
2021-09-01,2.95,2792545633.87,2752286.18
2021-09-02,2.96,2804769806.56,2785432.37
2021-09-03,2.94,2782970897.82,2638388.94
2021-09-04,2.99,2829193745.78,2885624.96
2021-09-05,2.98,2817234595.60,2465745.00
2021-09-06,2.95,2792857963.17,3295484.93
2021-09-07,2.99,2824930598.42,4663185.39
2021-09-08,3.15,2983686792.30,4761371.61
2021-09-09,3.12,2954372281.14,2888741.43
2021-09-10,3.15,2979113866.64,2951106.84
2021-09-11,3.05,2875603695.28,3344284.08
2021-09-12,3.08,2911427516.96,2564917.62
2021-09-13,3.04,2887861531.27,2548342.52
2021-09-14,3.07,2906633792.57,2656003.68
2021-09-15,3.08,2908876861.48,2786845.18
2021-09-16,3.16,2978072365.44,2769205.48
2021-09-17,3.08,2922486086.48,3119141.95
2021-09-18,3.10,2946354429.65,2512866.79
2021-09-19,3.13,2954630894.82,3627429.72
2021-09-20,3.02,2854121204.64,2578719.74
2021-09-21,2.96,2791463737.83,2919008.31
2021-09-22,3.01,2826457076.73,3388521.65
2021-09-23,3.03,2864479898.99,2665345.18
2021-09-24,3.02,2854510073.45,2463573.72
2021-09-25,2.96,2788187863.48,3472853.06
2021-09-26,2.84,2696376262.58,2800832.61
2021-09-27,2.80,2642757757.24,2726981.56
2021-09-28,2.73,2563674847.06,3095814.97
2021-09-29,2.69,2545391691.92,631978.41
2021-09-30,2.92,2757884297.69,475149.11
2021-10-01,2.82,2669623909.43,932639.87
2021-10-02,2.91,2749566936.45,511275.34
2021-10-03,2.95,2788459241.23,295215.81
2021-10-04,2.95,2777765040.28,468607.89
2021-10-05,2.91,2744365195.64,778575.43
2021-10-06,2.96,2801257654.07,688172.14
2021-10-07,2.89,2733362067.61,677439.08
2021-10-08,2.90,2740931433.71,483710.34
2021-10-09,2.79,2624833664.61,646378.92
2021-10-10,2.83,2671076559.05,318899.29
2021-10-11,2.77,2606680996.10,698719.89
2021-10-12,2.75,2592544598.31,435817.29
2021-10-13,2.80,2650224387.64,544421.83
2021-10-14,2.81,2655012339.05,506707.79
2021-10-15,2.69,2530305450.62,1018558.90
2021-10-16,2.85,2693962602.80,1597357.61
2021-10-17,2.91,2743074101.54,1029794.31
2021-10-18,2.87,2721509621.06,805738.10
2021-10-19,2.92,2758884926.21,799082.48
2021-10-20,2.99,2818312172.91,607563.89
2021-10-21,3.18,2996276208.51,1011302.54
2021-10-22,3.19,3007068483.12,1218645.11
2021-10-23,3.41,3222079204.29,526473.51
2021-10-24,3.21,3058532723.16,386450.41
2021-10-25,3.26,3086948542.30,491354.21
2021-10-26,3.26,3072447156.43,306290.23
2021-10-27,3.37,3171505153.64,544586.18
2021-10-28,3.15,2970013722.32,767222.36
2021-10-29,3.21,3028158862.08,553563.50
2021-10-30,3.29,3116886984.95,583470.54
2021-10-31,3.33,3136699290.68,484657.11
2021-11-01,3.35,3147520386.59,458910.47
2021-11-02,3.35,3144953832.61,859024.10
2021-11-03,3.36,3167621522.11,974903.65
2021-11-04,3.39,3199708021.60,905767.80
2021-11-05,3.28,3098049902.60,621470.10
2021-11-06,3.19,2999846592.62,746548.40
2021-11-07,3.25,3061533520.57,433530.92
2021-11-08,3.28,3091193594.41,456342.13
2021-11-09,3.27,3089364370.15,618866.26
2021-11-10,3.35,3150732367.62,685619.84
2021-11-11,3.47,3269125741.63,768301.45
2021-11-12,3.22,3039388535.11,697531.74
2021-11-13,3.12,2939681574.12,701361.75
2021-11-14,2.80,2629320962.50,1382284.32
2021-11-15,2.92,2741424276.95,886736.40
2021-11-16,2.98,2809330771.16,616040.83
2021-11-17,3.07,2906067434.49,1878546.26
2021-11-18,3.13,2950205530.89,516890.57
2021-11-19,3.17,2980140863.83,638491.01
2021-11-20,3.16,2949230922.20,568430.79
2021-11-21,3.22,3030259601.90,404675.63
2021-11-22,3.30,3106393174.83,1226647.72
2021-11-23,3.37,3211346973.74,745144.30
2021-11-24,3.33,3121264940.04,444376.56
