Day,Price,Market Cap,Volume
2021-09-01,1.35,8773548421.25,1083615585.06
2021-09-02,1.46,9477410254.07,1560696928.92
2021-09-03,1.45,9549638915.11,1183968629.16
2021-09-04,1.45,9591135541.57,900520202.84
2021-09-05,1.74,11393054301.59,2179616389.05
2021-09-06,1.68,11078823164.12,2161766058.22
2021-09-07,1.65,10992844660.90,1530368131.18
2021-09-08,1.37,9144061518.98,2839649877.09
2021-09-09,1.34,8898039832.26,2076261412.70
2021-09-10,1.37,9104496096.08,1635510580.62
2021-09-11,1.30,8631212236.51,1394843799.59
2021-09-12,1.31,8716622882.09,858142989.54
2021-09-13,1.34,8925706011.91,749284226.24
2021-09-14,1.25,8326852729.21,891995496.08
2021-09-15,1.32,8774080306.56,836035832.60
2021-09-16,1.41,9360593251.99,791738350.75
2021-09-17,1.38,9210851903.22,1152716416.90
2021-09-18,1.42,9471032154.83,1041687423.12
2021-09-19,1.36,9045685369.73,769314524.46
2021-09-20,1.32,8771148922.03,611904089.65
2021-09-21,1.13,7511596671.30,1220101136.55
2021-09-22,1.04,6883456928.02,1109838530.59
2021-09-23,1.22,8083153161.89,1018507061.24
2021-09-24,1.23,8160967705.09,703141242.89
2021-09-25,1.13,7537530066.57,829334430.78
2021-09-26,1.13,7516859209.72,651642638.65
2021-09-27,1.13,7496762288.81,741907083.61
2021-09-28,1.09,7241606079.61,598994471.81
2021-09-29,1.05,7002241309.84,512427975.96
2021-09-30,1.10,7335032969.04,543730210.44
2021-10-01,1.13,7527251752.85,586344643.77
2021-10-02,1.27,8445601501.46,897200922.22
2021-10-03,1.30,8636174254.18,775986368.18
2021-10-04,1.33,8848235820.53,774261228.81
2021-10-05,1.28,8546057462.28,758691956.20
2021-10-06,1.31,8833102937.30,683894392.13
2021-10-07,1.26,8430736363.79,805652057.03
2021-10-08,1.28,8560103435.05,779723651.72
2021-10-09,1.34,8996570423.41,1168481107.36
2021-10-10,1.35,9098025913.31,718479322.92
2021-10-11,1.25,8386331568.27,628634402.02
2021-10-12,1.24,8321857045.16,604162841.96
2021-10-13,1.22,8227406969.01,668072616.32
2021-10-14,1.24,8330182174.50,583694852.52
2021-10-15,1.27,8499233817.68,581061607.66
2021-10-16,1.59,10538949494.00,4316164933.99
2021-10-17,1.51,10158279158.47,1408874206.25
2021-10-18,1.46,9743921299.28,731826163.03
2021-10-19,1.48,10019791061.33,1244727386.07
2021-10-20,1.48,9924918730.68,723247191.50
2021-10-21,1.53,10286231359.86,842457013.87
2021-10-22,1.51,10202548160.29,1031940931.77
2021-10-23,1.52,10272133001.87,841549519.17
2021-10-24,1.65,11123621411.96,1159606742.59
2021-10-25,1.58,10629578922.49,843047779.56
2021-10-26,1.67,11275511707.96,888899066.51
2021-10-27,1.74,11788671555.29,1642540935.33
2021-10-28,1.77,12092157066.75,2721999953.86
2021-10-29,2.13,14466119689.10,3189131279.71
2021-10-30,2.02,13701090209.35,2219071920.34
2021-10-31,1.86,12602891461.13,1135615444.23
2021-11-01,1.93,13115422887.58,1260219841.39
2021-11-02,1.91,12933027227.25,1033840180.08
2021-11-03,1.94,13188652867.37,1061616621.28
2021-11-04,2.04,13723321299.14,1749682459.00
2021-11-05,1.93,13088324626.91,1071278339.39
2021-11-06,1.91,12959492551.75,700011545.50
2021-11-07,1.89,12904882770.13,651724931.84
2021-11-08,1.89,12873074044.17,559816536.93
2021-11-09,1.89,13006977876.29,924768144.37
2021-11-10,1.77,12182370608.90,1187637281.53
2021-11-11,1.70,11650100493.50,1446005825.26
2021-11-12,1.77,12170519878.18,851457875.19
2021-11-13,1.72,11837980756.84,776851177.20
2021-11-14,1.76,12091367021.32,543392157.61
2021-11-15,1.74,11872506513.83,519499651.70
2021-11-16,1.70,11711428553.07,564295637.04
2021-11-17,1.57,10814157731.11,1105603669.50
2021-11-18,1.64,11221942743.51,908121609.91
2021-11-19,1.49,10182370628.32,853963403.13
2021-11-20,1.62,11105776807.77,667015203.49
2021-11-21,1.67,11522234127.49,630936528.22
2021-11-22,1.62,11161692732.99,474734003.27
2021-11-23,1.56,10727662384.11,612650422.35
2021-11-24,1.76,12057215750.80,945784189.36
2021-11-25,1.69,11654226084.73,1132149654.42
2021-11-26,1.91,13134037214.93,1521105216.72
2021-11-27,1.64,11242120224.38,1536856084.28
2021-11-28,1.61,11008236155.20,685510512.49
2021-11-29,1.65,11342978090.36,777867060.29
2021-11-30,1.82,12513292821.70,914802944.03
2021-12-01,1.79,12347540711.67,1237372770.57
2021-12-02,2.01,13854636684.67,2158555695.35
2021-12-03,2.13,14627840222.53,3167108746.51
2021-12-04,2.29,15756624950.07,3890063142.82
2021-12-05,1.97,13462273253.11,3853578270.26
2021-12-06,2.02,13844064279.20,2804950947.78
2021-12-07,2.27,15623283140.96,3813868724.17
2021-12-08,2.37,16322224892.94,4138945204.88
2021-12-09,2.42,16602794674.02,3797939355.34
2021-12-10,2.10,14612154448.10,3018083199.49
2021-12-11,2.09,14477902160.61,2755667094.49
2021-12-12,2.13,14661513499.04,1667003315.79
2021-12-13,2.08,14305252376.36,1086496631.36
2021-12-14,1.81,12472579416.46,1782335566.44
2021-12-15,1.94,13231285684.77,1691049904.38
2021-12-16,2.13,14550346856.32,2703718559.25
2021-12-17,2.08,14237108767.08,1810769562.57
2021-12-18,2.13,14643697869.38,1722320608.88
2021-12-19,2.23,15351245540.73,1609788464.04
2021-12-20,2.23,15433858854.44,1288536628.78
2021-12-21,2.14,14873025101.75,1453123283.45
2021-12-22,2.37,16237783575.00,1814671546.17
2021-12-23,2.51,17315460531.83,2724221988.74
2021-12-24,2.68,18332697692.46,3050169715.42
2021-12-25,2.46,16927823312.25,1648360280.73
2021-12-26,2.64,18230317296.62,1303093441.49
2021-12-27,2.88,19751224362.62,2504281799.00
2021-12-28,2.74,18897650074.52,1657927182.89
2021-12-29,2.51,17338976291.03,2282218908.62
2021-12-30,2.48,16907462210.89,2002370442.24
2021-12-31,2.55,17502252398.79,1598156998.18
2022-01-01,2.53,17486345321.45,1473032170.97
2022-01-02,2.58,17670437193.97,901565380.25
2022-01-03,2.55,17513860665.47,845096219.06
2022-01-04,2.44,16781301036.70,1039708966.40
2022-01-05,2.37,16643210004.00,1231006375.87
2022-01-06,2.20,15200752173.53,1565734158.89
2022-01-07,2.25,15527120821.47,1673500245.57
2022-01-08,2.06,14207797227.22,1612782707.64
2022-01-09,2.00,13787338576.40,1142035788.97
2022-01-10,2.11,14473242834.64,959913993.40
2022-01-11,2.07,14227533630.09,1313466331.76
2022-01-12,2.35,16181726374.38,1836928439.01
2022-01-13,2.39,16399883175.09,1585527380.73
2022-01-14,2.27,15693210068.71,1292660031.63
2022-01-15,2.34,16023458731.59,1124945149.87
2022-01-16,2.36,16187585365.92,827109143.51
2022-01-17,2.33,15979288472.27,729386494.27
2022-01-18,2.22,15269599831.50,1393207153.47
2022-01-19,2.13,14682491878.28,1259020744.16
2022-01-20,2.04,14053534169.38,1125646614.96
2022-01-21,1.96,13539218262.71,1174166290.58
2022-01-22,1.70,11716106505.45,2012752735.54
2022-01-23,1.53,10517158351.67,2097932010.15
2022-01-24,1.61,11018775903.04,1224532373.45
2022-01-25,1.51,10392588966.70,1858804226.51
2022-01-26,1.57,10763083223.50,1277296575.03
