Day,Price,Market Cap,Volume
2021-09-01,1.00,27448639357.50,3007179575.34
2021-09-02,1.00,27556766888.57,2722110066.85
2021-09-03,1.00,27622288717.16,2771503331.45
2021-09-04,1.00,27622612714.51,2835648303.38
2021-09-05,1.00,27728110117.85,2117800599.98
2021-09-06,1.00,27794264302.63,1825435038.47
2021-09-07,1.00,27889766262.80,1933676626.40
2021-09-08,1.00,28187250674.97,5288656882.45
2021-09-09,1.00,28637608634.32,4039480941.67
2021-09-10,1.00,28940940132.64,3015807168.74
2021-09-11,1.00,29164261910.07,3103936745.42
2021-09-12,1.00,29234449332.11,1998657295.20
2021-09-13,1.00,29321972544.82,1836267806.67
2021-09-14,1.00,29452160470.01,3014410719.88
2021-09-15,1.00,29292599266.42,2447979422.49
2021-09-16,1.00,29298235940.95,2097229478.68
2021-09-17,1.00,29248576941.42,2386092661.05
2021-09-18,1.00,29419021029.55,2235343589.54
2021-09-19,1.00,29441841304.89,1697616166.89
2021-09-20,1.00,29542018178.69,1622448168.38
2021-09-21,0.99,29173722177.01,4604324243.62
2021-09-22,1.00,29564016529.30,4503389529.89
2021-09-23,1.00,30089008722.07,3351890500.35
2021-09-24,1.00,30421738787.46,2575126264.76
2021-09-25,1.00,30718950162.80,3747778228.21
2021-09-26,1.00,30960933125.11,2533568360.00
2021-09-27,1.00,31210690702.63,3345986271.62
2021-09-28,1.00,31051664364.83,3911723543.72
2021-09-29,1.00,31123551731.82,4451563088.52
2021-09-30,1.00,31495887077.01,3166993947.02
2021-10-01,1.00,31692881418.69,2866947561.09
2021-10-02,1.00,31985670851.24,3087132153.79
2021-10-03,1.00,32065396417.78,2121008764.34
2021-10-04,1.00,32308102491.14,1894556915.05
2021-10-05,1.00,32281399683.41,2380120523.77
2021-10-06,1.00,32430277337.10,2376388985.45
2021-10-07,1.00,32415371926.10,2881822621.25
2021-10-08,1.00,32663872060.34,2735461385.50
2021-10-09,1.00,32941065051.10,2215418978.73
2021-10-10,1.00,33019345831.85,1501107195.12
2021-10-11,1.00,33201426676.66,1982470793.93
2021-10-12,1.01,33341301845.40,2349676102.85
2021-10-13,1.00,33024168105.61,2894406481.85
2021-10-14,1.00,32916224695.73,3440198313.50
2021-10-15,1.00,32889541490.76,2678646728.65
2021-10-16,1.01,32935404783.25,3586483896.06
2021-10-17,1.00,32751068702.01,2284189738.12
2021-10-18,1.00,32829914616.02,1969205454.07
2021-10-19,1.00,32822878831.12,2813745895.32
2021-10-20,1.00,32284447586.28,2664906428.34
2021-10-21,1.00,32487158192.46,2998516072.38
2021-10-22,1.00,32416377617.79,4383562159.93
2021-10-23,1.00,32554520598.31,3080844147.50
2021-10-24,1.01,32764610092.27,1950765281.40
2021-10-25,1.00,32698090258.38,2132105790.97
2021-10-26,1.00,32629490324.37,2298698445.36
2021-10-27,1.00,32635237366.12,3039119747.08
2021-10-28,1.00,32579208093.92,4808351746.80
2021-10-29,1.00,32743686857.08,5439023377.89
2021-10-30,1.00,33022326284.69,4020921957.33
2021-10-31,1.00,33228774070.33,2524509473.92
2021-11-01,1.00,33110875334.75,2566827153.67
2021-11-02,1.00,33243052016.53,2905934306.73
2021-11-03,1.00,33463328881.43,2946085158.99
2021-11-04,1.00,33740471390.20,3403760701.55
2021-11-05,1.01,33724659752.08,3309178652.86
2021-11-06,1.00,34028087045.97,2646766292.73
2021-11-07,1.00,34307622747.01,2633578263.06
2021-11-08,1.00,34375850958.56,2466777276.27
2021-11-09,1.00,34349984710.08,3229805886.79
2021-11-10,1.00,34720218043.67,3015928489.74
2021-11-11,1.00,34484652472.95,4497415130.38
2021-11-12,1.00,34513130458.84,3462312144.45
2021-11-13,1.01,34568820951.66,4001690652.08
2021-11-14,1.00,34582367285.60,1792611410.00
2021-11-15,1.01,34599105432.00,2370997332.73
2021-11-16,1.00,34556187322.44,3370365709.41
2021-11-17,1.00,34573034413.61,5579254975.85
2021-11-18,1.01,34593345060.46,4427970227.27
2021-11-19,1.00,34419231680.65,5420415824.03
2021-11-20,1.01,34542766008.93,4087209813.15
2021-11-21,1.01,34684904835.24,2941600639.48
2021-11-22,1.00,36293925944.66,2663634315.89
2021-11-23,1.00,36409126596.93,4580390750.97
2021-11-24,1.00,36742043694.42,4192358224.64
2021-11-25,1.00,37227799828.40,4109883442.10
2021-11-26,1.00,37384879726.09,3519753014.19
2021-11-27,1.00,37850131169.50,5402114822.42
2021-11-28,1.00,38142698006.60,2687269653.18
2021-11-29,1.00,38416273298.61,3385493988.44
2021-11-30,1.00,38505521701.98,3345818600.83
2021-12-01,1.00,38647787181.21,4585816537.46
2021-12-02,1.00,38906533548.42,3711296457.07
2021-12-03,1.00,39004175585.30,4021501831.06
2021-12-04,1.00,39133439701.13,4792771022.65
2021-12-05,1.00,39939629109.53,7996426666.50
2021-12-06,1.00,40967183292.11,4438014082.92
2021-12-07,1.00,40867622505.95,5771994987.73
2021-12-08,1.00,41032241128.20,3315154568.42
2021-12-09,1.00,41035045582.87,3248180284.48
2021-12-10,1.00,41020856786.42,4299568363.13
2021-12-11,1.00,41171844113.71,4623216192.76
2021-12-12,1.00,41541216677.85,3217287613.16
2021-12-13,1.00,41537930465.53,2259360556.98
2021-12-14,1.00,41466978388.10,3891645872.40
2021-12-15,1.00,41783776329.50,3578041620.45
2021-12-16,1.00,41660928280.67,4810751255.17
2021-12-17,1.00,41803303102.20,3302815620.88
2021-12-18,1.00,41909636704.14,3981427273.35
2021-12-19,1.00,42095692703.75,2896207538.09
2021-12-20,1.00,41991393513.19,2420676266.30
2021-12-21,1.00,42454852429.27,3426362750.41
2021-12-22,1.00,42454865817.75,2818183428.08
2021-12-23,1.00,42599602248.16,2509564282.09
2021-12-24,1.00,42669217458.33,3212871916.04
2021-12-25,1.00,42505317485.00,2501077277.18
2021-12-26,1.00,42562441813.36,1675977903.40
2021-12-27,1.00,42453109634.91,1832770788.34
2021-12-28,1.00,42127140808.90,2046948744.21
2021-12-29,1.00,42155697582.15,3355319605.22
2021-12-30,1.01,42097583288.69,2640682122.44
2021-12-31,1.00,42428767390.30,2384674413.77
2022-01-01,1.00,42213673134.91,2484799557.95
2022-01-02,1.00,42549565817.76,1930637062.50
2022-01-03,1.00,42641327348.74,1819833370.74
2022-01-04,1.00,42687912490.54,2291052237.36
2022-01-05,1.00,42785333024.45,2772563553.01
2022-01-06,1.00,42961099325.71,4075547369.41
2022-01-07,1.00,43225368240.16,3750902734.01
2022-01-08,1.00,39844918409.29,4682737875.35
2022-01-09,1.00,43582658994.91,3350187776.46
2022-01-10,1.00,43635931591.70,2233763685.76
2022-01-11,1.00,43987565688.15,3990846705.28
2022-01-12,1.00,44166089916.66,2938488358.39
2022-01-13,1.00,44774203526.22,2975573693.84
2022-01-14,1.00,45035577584.44,3102398994.71
2022-01-15,1.00,45137094665.71,2528444668.49
2022-01-16,1.00,45237354153.39,1803390799.43
2022-01-17,1.00,45430902660.27,1874320325.28
2022-01-18,1.00,45637274266.76,2613724712.64
2022-01-19,1.00,45764592269.26,2792464327.96
2022-01-20,1.00,46058070986.19,2869056854.68
2022-01-21,1.00,46428142403.76,2906617999.59
2022-01-22,1.00,42732777581.51,7650735375.72
2022-01-23,1.00,43399887532.40,6265741021.31
2022-01-24,1.01,47960656737.77,3872529537.62
2022-01-25,1.00,48227447406.20,6241425208.06
2022-01-26,1.00,48751308899.79,3684597729.36
2022-01-27,1.00,49162186989.72,4649230636.59
2022-01-28,1.00,49593244049.72,3156576036.95
2022-01-29,1.00,49629722995.59,4968832312.49
2022-01-30,1.00,49822470987.56,2766918900.39
2022-01-31,1.00,49794511800.57,1916993299.43
2022-02-01,1.00,49918615203.60,2506777481.46
2022-02-02,1.00,50255165741.58,2904502354.36
2022-02-03,1.00,50530744243.19,2854275600.84
2022-02-04,1.00,50891956574.40,2568893790.98
2022-02-05,1.01,51126955862.94,5139680089.31
2022-02-06,1.00,51125781968.73,5548983440.37
2022-02-07,1.00,51171401396.28,1985801225.22
2022-02-08,1.00,51376105825.94,2417278989.10
2022-02-09,1.00,51617308589.74,3464132547.02
2022-02-10,1.00,51900324270.23,2663217566.60
2022-02-11,1.00,52054797409.33,3578383570.39
2022-02-12,1.00,52250598201.75,3418826867.60
2022-02-13,1.00,52335045827.81,2338299318.98
2022-02-14,1.00,52473422561.27,1717901487.99
2022-02-15,1.00,52507811955.33,2609724537.94
2022-02-16,1.00,52544445044.65,2957987059.23
2022-02-17,1.00,52583527242.90,2733060838.65
2022-02-18,1.00,52570695423.58,3497818921.41
2022-02-19,1.00,52556151807.36,3066643679.89
2022-02-20,1.00,52684758315.36,1845896406.36
2022-02-21,1.00,52682266468.55,2621165360.10
2022-02-22,1.00,52707824143.98,4254540328.43
2022-02-23,1.00,52829973427.76,3429815620.50
2022-02-24,1.00,52870303585.75,3203377274.75
2022-02-25,1.00,53249174589.12,8012963715.28
2022-02-26,1.00,53155258428.14,4441745801.32
2022-02-27,1.00,53354079813.05,2531398929.43
2022-02-28,1.00,53569960347.69,3635184947.83
2022-03-01,1.00,53458489274.50,4573101173.33
