Day,Price,Market Cap,Volume
2021-09-01,1.00,66120214794.15,69335489587.17
2021-09-02,1.00,66048068488.17,72109548048.23
2021-09-03,1.00,66094643840.36,70543006790.27
2021-09-04,1.00,66805863938.19,78221092961.39
2021-09-05,1.00,66972242473.77,68373910232.74
2021-09-06,1.00,67199682876.98,68724863272.79
2021-09-07,1.00,67905439808.91,76606648660.55
2021-09-08,1.00,68079879671.12,132982284043.22
2021-09-09,1.00,69440355785.14,106096351917.73
2021-09-10,1.00,69442556613.45,87350426696.89
2021-09-11,1.00,69151319362.93,78831937625.02
2021-09-12,1.00,69259977035.21,68482616889.80
2021-09-13,1.01,70052465366.26,63775009073.14
2021-09-14,1.00,69480907310.66,84213619418.72
2021-09-15,1.00,69533002536.37,67613192900.96
2021-09-16,1.00,69396384924.59,60094137365.78
2021-09-17,1.00,69516780239.33,65963229617.78
2021-09-18,1.00,69622935588.15,57809831016.77
2021-09-19,1.00,69503703942.77,53536342230.73
2021-09-20,1.00,69596130936.82,52644305155.28
2021-09-21,1.00,69521719398.03,91314255997.48
2021-09-22,0.99,69104773859.16,85808893180.66
2021-09-23,1.00,69542040675.65,73738822420.25
2021-09-24,1.00,69524647805.21,63721474412.44
2021-09-25,1.00,69909498276.36,85090629607.87
2021-09-26,1.00,69690920736.60,63422704209.44
2021-09-27,1.00,69683532760.93,71047794718.80
2021-09-28,0.99,69173287077.04,64944551950.37
2021-09-29,1.00,69339344817.42,59357602146.23
2021-09-30,1.00,69575416297.00,58421886323.28
2021-10-01,1.00,69520021605.51,59373450628.82
2021-10-02,1.00,69067396367.23,76546216711.58
2021-10-03,1.00,69069226755.27,63059657751.10
2021-10-04,1.00,69113874336.22,56279115641.38
2021-10-05,1.00,69149565678.90,68459935985.75
2021-10-06,1.00,69039446922.98,71994085696.70
2021-10-07,1.00,68940330351.21,90730364994.83
2021-10-08,1.00,69153679449.04,84443307840.81
2021-10-09,1.00,69269803971.07,74432424236.95
2021-10-10,1.00,69272618744.15,64931192051.97
2021-10-11,1.00,69282890259.70,65362047383.39
2021-10-12,1.00,69739533709.22,71922119605.73
2021-10-13,1.00,69705691583.80,66146145970.04
2021-10-14,1.00,69800578220.74,70010581413.61
2021-10-15,1.00,69638061209.82,62076369115.39
2021-10-16,1.00,69586865296.07,82702631102.26
2021-10-17,1.00,70147619752.58,62084141023.27
2021-10-18,1.00,69917271306.04,51134503343.05
2021-10-19,1.00,70074600268.87,61874874893.07
2021-10-20,1.00,69936270370.84,57284066107.83
2021-10-21,1.00,70104463102.10,62546170873.33
2021-10-22,1.00,70426351670.02,77111048380.17
2021-10-23,1.00,70699830053.88,69604343929.83
2021-10-24,1.01,70792324588.49,52758017829.77
2021-10-25,1.00,70679207194.68,61643865815.92
2021-10-26,1.00,70815319784.75,61843552131.13
2021-10-27,1.00,70895565804.80,70732310466.98
2021-10-28,1.00,70922567494.53,111079024895.28
2021-10-29,1.00,71063969239.02,119751180052.96
2021-10-30,1.00,71315484748.22,83396711625.31
2021-10-31,1.00,71422333862.69,76041095793.27
2021-11-01,1.00,71151207596.79,81300388758.85
2021-11-02,1.00,71240202915.89,78383184024.75
2021-11-03,1.00,71354969505.36,926767674515.14
2021-11-04,1.00,71984975485.47,129461749352.90
2021-11-05,1.00,72351970648.43,80429821680.38
2021-11-06,1.00,73061551588.98,69935661471.99
2021-11-07,1.00,72974381348.27,62148931495.45
2021-11-08,1.01,73749377876.58,51023872196.60
2021-11-09,1.00,74778838817.55,76474192227.45
2021-11-10,1.00,74780223270.60,85948918160.44
