Day,Price,Market Cap,Volume
2021-09-01,1.57,3930708235.56,56223908.28
2021-09-02,1.65,4129955556.20,68766189.38
2021-09-03,1.61,4025898771.93,55952950.51
2021-09-04,1.59,3976682352.92,58827338.22
2021-09-05,1.59,3993734778.51,46130111.91
2021-09-06,1.62,4058488469.09,40573720.29
2021-09-07,1.63,4075543668.16,63598800.73
2021-09-08,1.47,3643219290.15,88333049.82
2021-09-09,1.43,3587941508.40,81211077.10
2021-09-10,1.41,3536200022.44,53620046.96
2021-09-11,1.38,3451338004.29,55704568.79
2021-09-12,1.37,3434187099.63,37865531.54
2021-09-13,1.40,3517180105.11,40364759.05
2021-09-14,1.35,3387765083.74,42550433.14
2021-09-15,1.37,3440406677.38,14543538.27
2021-09-16,1.37,3438318534.30,26591864.54
2021-09-17,1.34,3355963729.47,34970732.98
2021-09-18,1.27,3196391804.40,39996143.46
2021-09-19,1.30,3252360175.56,33939315.09
2021-09-20,1.25,3137710397.21,35612359.05
2021-09-21,1.09,2723322272.78,67033984.07
2021-09-22,1.03,2573449250.95,47531013.28
2021-09-23,1.19,2968038703.65,44880477.47
2021-09-24,1.16,2896727134.76,12048819.44
2021-09-25,1.12,2786026277.27,52188977.03
2021-09-26,1.07,2677207466.47,11229467.59
2021-09-27,1.06,2659257259.77,19789114.22
2021-09-28,1.08,2731988960.71,32137647.54
2021-09-29,1.05,2641696993.93,33764873.52
2021-09-30,1.04,2612532244.58,10930585.30
2021-10-01,1.09,2725738841.18,13378363.78
2021-10-02,1.24,3097665024.00,20435722.44
2021-10-03,1.23,3085500082.38,51050372.89
2021-10-04,1.23,3095847566.09,14694573.09
2021-10-05,1.32,3336869245.85,65269263.69
2021-10-06,1.46,3658228425.57,101653866.44
2021-10-07,1.50,3775167873.56,89073172.10
2021-10-08,1.56,3922017231.37,67455920.13
2021-10-09,1.58,4021396142.35,23589321.42
2021-10-10,1.90,4771852987.22,576429965.13
2021-10-11,1.70,4271539724.32,210730903.17
2021-10-12,1.58,3964223326.31,128563590.71
2021-10-13,1.63,4098752054.80,69265420.78
2021-10-14,1.64,4118413821.78,86398518.71
2021-10-15,1.63,4107988040.89,31896301.16
2021-10-16,1.63,4153100180.55,39512957.56
2021-10-17,1.59,4000688022.03,19658872.62
2021-10-18,1.62,4084287333.70,34363477.24
2021-10-19,1.61,4060931189.60,22095718.84
2021-10-20,1.62,4114525623.45,20975713.80
2021-10-21,1.67,4211890585.52,34981931.99
2021-10-22,1.64,4117016324.15,61205861.12
2021-10-23,1.62,4080843511.28,17456490.36
2021-10-24,1.62,4082079316.63,12048719.05
2021-10-25,1.57,3976843206.61,18124860.03
2021-10-26,1.62,4070181088.41,13211399.09
2021-10-27,1.62,4050392584.12,19561879.00
2021-10-28,1.49,3821681323.67,27345058.46
2021-10-29,1.57,3957845975.17,23085987.38
2021-10-30,1.66,4175843192.89,68051429.17
2021-10-31,1.61,4068910533.79,37474919.99
2021-11-01,1.60,4029309928.17,42996782.61
2021-11-02,1.64,4132936989.76,45043749.13
2021-11-03,1.84,4609232003.48,159340705.48
2021-11-04,1.70,4293566259.96,93728589.50
2021-11-05,1.67,4197915109.55,60840866.78
2021-11-06,1.61,4027861081.65,42059052.07
2021-11-07,1.62,4091602450.53,20698722.42
2021-11-08,1.63,4091538291.17,18687103.63
2021-11-09,1.61,4072863336.83,50025487.07
2021-11-10,1.60,4040053455.96,46037753.93
2021-11-11,1.54,3877558825.48,69432689.37
2021-11-12,1.56,3930306345.35,23853934.64
2021-11-13,1.57,3929227560.37,40155684.08
2021-11-14,1.55,3911369490.91,30684736.54
2021-11-15,1.52,3850781810.72,21537468.00
2021-11-16,1.54,3873133628.85,51688989.73
2021-11-17,1.57,3947907679.18,96414693.60
2021-11-18,1.57,3948610926.35,47390341.29
2021-11-19,1.47,3684294448.95,39591418.38
2021-11-20,1.54,3895288604.47,20758406.65
2021-11-21,1.54,3880880813.42,17298412.43
2021-11-22,1.54,3920488048.53,20586927.33
2021-11-23,1.46,3689174439.53,22806606.95
2021-11-24,1.49,3767559504.79,23751173.97
2021-11-25,1.46,3680221101.86,28673279.90
2021-11-26,1.53,3873597856.45,31740420.10
2021-11-27,1.42,3595922138.46,81838413.50
2021-11-28,1.38,3476091182.86,24672675.67
2021-11-29,1.47,3706926883.64,44072527.18
2021-11-30,1.46,3617508310.34,32106079.97
2021-12-01,1.49,3782842464.45,44339273.51
2021-12-02,1.52,3840101154.48,46886995.15
2021-12-03,1.49,3774047635.88,31383261.27
2021-12-04,1.46,3727506724.79,35266739.43
2021-12-05,1.28,3274249266.15,50405676.72
2021-12-06,1.26,3217866170.84,25223688.72
2021-12-07,1.31,3335484109.97,25940860.08
2021-12-08,1.35,3450310410.53,25760281.76
2021-12-09,1.42,3617282108.45,26090055.15
2021-12-10,1.34,3431206415.06,21173777.61
2021-12-11,1.31,3356546558.55,21651710.21
2021-12-12,1.35,3462201800.10,14765242.10
2021-12-13,1.34,3422146863.16,14766115.66
2021-12-14,1.23,3134798662.69,26839199.67
2021-12-15,1.26,3220689386.00,18908765.08
2021-12-16,1.28,3260402436.35,23321993.07
2021-12-17,1.26,3207569406.55,15318322.68
2021-12-18,1.26,3228374876.61,20509515.11
2021-12-19,1.28,3266299868.74,14853306.80
2021-12-20,1.25,3202595337.73,13206892.75
2021-12-21,1.24,3180605267.62,18450831.73
2021-12-22,1.29,3331002341.22,20177553.33
2021-12-23,1.30,3325177568.50,18008158.97
2021-12-24,1.35,3438583892.44,27364672.38
2021-12-25,1.31,3333039249.34,14196025.52
2021-12-26,1.36,3475545345.38,15935770.82
2021-12-27,1.35,3461681031.68,14081301.93
2021-12-28,1.38,3547249680.52,33347205.12
2021-12-29,1.27,3255648234.65,22833879.10
2021-12-30,1.27,3253029309.29,34928736.73
2021-12-31,1.28,3298831643.37,18413427.50
2022-01-01,1.28,3282981590.83,18198559.29
2022-01-02,1.35,3456790129.37,22973642.67
2022-01-03,1.40,3551892594.37,34964830.68
2022-01-04,1.41,3612917538.10,86839170.43
2022-01-05,1.43,3664448341.43,50100797.88
2022-01-06,1.35,3549014611.05,55953365.85
2022-01-07,1.35,3497911296.03,40938745.09
2022-01-08,1.29,3341543431.58,38988583.13
2022-01-09,1.30,3366853154.39,29887438.62
2022-01-10,1.35,3478458963.19,34199654.20
2022-01-11,1.29,3344026323.09,47198581.79
2022-01-12,1.34,3504825319.10,56277140.20
2022-01-13,1.44,3743501938.02,77343983.17
2022-01-14,1.42,3722045990.96,52255101.03
2022-01-15,1.39,3600686403.61,36689351.73
2022-01-16,1.40,3628925003.33,21453959.12
