Day,Price,Market Cap,Volume
2021-09-01,466.33,72059236389.63,2264660553.36
2021-09-02,490.19,75616163844.15,2082474521.46
2021-09-03,484.92,74934946404.64,2163061555.83
2021-09-04,487.50,75183682793.80,1961841627.42
2021-09-05,499.23,77210985540.40,2164375128.69
2021-09-06,502.65,77580110429.23,1654292586.89
2021-09-07,497.36,76823850589.05,2038975191.81
2021-09-08,418.72,64719149899.39,4229772993.35
2021-09-09,414.02,64391771501.82,2645148614.50
2021-09-10,421.90,65361763607.67,2170756408.11
2021-09-11,401.63,62065949287.94,2068447271.76
2021-09-12,404.15,62448302557.37,1416277397.01
2021-09-13,417.78,64725512440.32,1500885417.16
2021-09-14,400.89,61836604514.08,1958341644.72
2021-09-15,414.29,63965140618.53,1471666239.08
2021-09-16,429.93,66397294535.70,1561669782.19
2021-09-17,424.93,65615252928.99,1566913036.10
2021-09-18,405.92,63043960569.65,1394676417.05
2021-09-19,411.49,63476626164.37,1189676773.57
2021-09-20,409.87,63338039422.35,1153474187.83
2021-09-21,363.89,55807688333.67,2187191463.61
2021-09-22,343.89,53142685672.71,1890967604.23
2021-09-23,378.30,58386015867.00,1529450796.82
2021-09-24,384.85,59372501849.19,1399652340.62
2021-09-25,355.75,55591125028.51,1956077739.20
2021-09-26,351.32,54335702254.94,1270920363.03
2021-09-27,344.56,54001567375.67,1841498071.12
2021-09-28,335.64,51867223800.70,1423797942.68
2021-09-29,332.21,51521247447.87,1258434685.77
2021-09-30,368.21,56833140653.68,2218687351.96
2021-10-01,387.52,59862261975.88,1699723204.64
2021-10-02,421.47,65027593878.11,2049639019.18
2021-10-03,429.35,66403151475.90,1699720379.31
2021-10-04,431.45,66727470440.89,1415239078.77
2021-10-05,427.55,66091266343.14,1586207427.03
2021-10-06,443.44,68612810246.76,1452505521.35
2021-10-07,435.26,67279547298.14,1968600658.18
2021-10-08,439.93,67866518612.22,1940999669.40
2021-10-09,418.32,64773787608.15,2658332981.98
2021-10-10,422.31,65232908458.30,1353245268.38
2021-10-11,404.33,62527397933.00,1339995646.38
2021-10-12,412.90,63683402507.01,1424414188.06
2021-10-13,440.37,73896020833.17,2953161958.33
2021-10-14,469.57,78760669251.05,4647235190.17
2021-10-15,471.84,79032448286.10,2484696901.08
2021-10-16,476.06,80060746880.21,2781284707.50
2021-10-17,467.81,78849039775.03,1796083737.66
2021-10-18,470.60,79058266963.29,1637429357.92
2021-10-19,484.96,81885592095.65,1999076149.17
2021-10-20,488.58,82011979459.15,1825139625.92
2021-10-21,503.12,84745122606.46,1833542986.52
2021-10-22,472.69,79624573356.90,3033090976.75
2021-10-23,481.15,80952725832.12,1898030478.47
2021-10-24,484.84,81934945154.53,1129514282.60
2021-10-25,477.97,80199757017.45,1254106530.29
2021-10-26,487.15,81913681359.43,1284541316.64
2021-10-27,478.44,80677268288.54,1508840530.11
2021-10-28,450.86,75903656465.65,2316775185.47
2021-10-29,491.71,82561621362.29,2628914115.03
2021-10-30,529.29,88860227505.96,2569613187.94
2021-10-31,526.94,88364902395.50,2156161648.21
2021-11-01,524.70,88397508686.16,2055395356.75
2021-11-02,551.29,92000730617.13,2510289680.46
2021-11-03,555.34,93300469526.22,2354014158.78
2021-11-04,569.42,95580886279.62,2535572381.33
2021-11-05,561.08,93684809790.81,918351949.37
2021-11-06,607.39,102239350031.92,823889824.00
2021-11-07,636.05,106678784796.96,2732633332.10
2021-11-08,650.50,109351224513.37,2959585574.61
2021-11-09,654.55,110441230385.45,2736003241.61
2021-11-10,636.93,107121024764.03,1382513876.63
2021-11-11,611.44,102244405701.10,3696723702.12
2021-11-12,629.71,106206623233.61,2337919696.52
2021-11-13,629.10,105472491968.83,2217116489.61
2021-11-14,652.23,109752105406.01,2130842944.86
2021-11-15,654.63,109344591546.66,2176186844.85
2021-11-16,635.71,107179034486.69,2164485657.59
2021-11-17,591.35,99072575969.35,3785748029.64
2021-11-18,580.01,97395197941.89,2675180273.99
2021-11-19,530.96,89273538349.99,2853667453.45
2021-11-20,584.29,97897877035.36,1997409357.43
2021-11-21,605.53,101748904918.53,1997292580.83
2021-11-22,590.25,99417134265.91,1939044330.21
2021-11-23,559.99,94141555128.42,2102538150.31
2021-11-24,593.49,99757241785.08,2477156620.75
2021-11-25,591.41,99379066100.38,1684423139.76
2021-11-26,638.17,107424492828.26,3220559430.77
2021-11-27,585.57,98163785738.51,3590433261.23
2021-11-28,598.07,100563350064.07,2286083326.03
2021-11-29,611.45,102859413042.39,1989683137.73
2021-11-30,623.82,104784648775.38,2325905243.94
2021-12-01,624.05,104925562003.63,2439816624.46
2021-12-02,627.53,105462458343.29,1515106862.65
2021-12-03,620.51,104330222381.41,1617408815.10
2021-12-04,596.40,100528004276.42,2382852302.69
2021-12-05,567.25,95335338060.06,2266233562.72
2021-12-06,555.82,93250170464.81,2288311513.66
2021-12-07,588.43,98720942135.87,1134910473.65
2021-12-08,578.54,97186791666.95,1652489519.45
2021-12-09,604.99,101696478776.11,950989762.12
2021-12-10,574.64,96991666247.38,2138850107.72
2021-12-11,553.61,93909797723.09,2061957673.60
2021-12-12,564.28,95058056440.36,1751228657.62
2021-12-13,569.00,95781352542.45,1226159947.74
2021-12-14,522.84,88136999321.74,1857063942.65
2021-12-15,527.29,88467152917.60,2102957892.83
2021-12-16,539.36,90516070605.93,1459793198.09
2021-12-17,526.94,88739042728.23,1271490920.83
2021-12-18,526.49,88621998225.16,1263802707.44
2021-12-19,536.19,90157712271.87,1058739536.76
2021-12-20,530.12,89132593996.61,1043023863.17
2021-12-21,526.60,88675975411.82,481169380.37
2021-12-22,530.01,89294190471.50,1434096929.33
2021-12-23,534.70,90182492751.57,1425636263.13
2021-12-24,549.83,92280915089.06,1812462412.53
2021-12-25,542.70,91373285919.83,1580172422.05
2021-12-26,548.74,92441360231.32,1190695627.42
2021-12-27,547.48,92035994606.58,1356354521.73
2021-12-28,564.68,95279493611.64,1838703937.58
2021-12-29,536.18,90330999470.32,2359858892.48
2021-12-30,514.19,86121656107.67,1354698230.23
2021-12-31,518.37,87050521604.65,1698742743.03
2022-01-01,511.80,86323960659.41,1750642164.95
2022-01-02,528.87,88661538317.93,820262618.05
2022-01-03,531.65,89522189019.56,1220807572.14
2022-01-04,513.24,86379864693.00,1155605567.68
2022-01-05,508.80,86116119394.82,1866547636.52
2022-01-06,476.58,80376575794.47,2238201788.51
2022-01-07,474.79,80086178245.54,2262100948.12
2022-01-08,448.58,75431982009.17,2340876849.92
2022-01-09,430.93,72662332918.36,2109223635.28
2022-01-10,439.16,73802928625.35,1017473215.75
2022-01-11,425.31,71469070530.31,2283995177.36
2022-01-12,463.43,78027582165.12,2693923972.61
2022-01-13,486.91,81968927554.14,1732515894.07
2022-01-14,476.60,80256860311.51,1836655379.26
2022-01-15,490.06,82170008339.51,1775644712.45
2022-01-16,495.22,83034121647.53,1511805154.98
2022-01-17,498.60,83904334598.78,1332107668.71
2022-01-18,476.39,80113395111.70,1711972220.79
2022-01-19,471.76,79371321638.68,1663280879.86
2022-01-20,464.39,78467831653.85,1446235304.91
2022-01-21,441.54,74494921473.02,1653634388.75
2022-01-22,383.86,64653946477.53,3089461134.14
2022-01-23,359.01,60116625363.67,3590172456.29
2022-01-24,383.38,64459934780.34,2242215151.70
2022-01-25,372.50,62631584015.91,2644012029.56
2022-01-26,385.10,64635129351.41,1926309749.81
2022-01-27,376.45,63597418218.24,1801411194.22
2022-01-28,391.34,65799279877.54,1784274033.21
2022-01-29,386.64,64930462385.45,1325803443.85
2022-01-30,390.16,65455197964.94,1077437029.46
2022-01-31,378.34,63620799335.24,809713293.95
2022-02-01,376.51,63111084940.63,1183978070.32
2022-02-02,386.42,64988396077.19,1147831730.51
2022-02-03,367.78,61845292783.11,944360828.97
2022-02-04,370.68,62279822866.08,932845622.32
2022-02-05,400.05,67023578508.59,1434080864.27
2022-02-06,414.64,69907252285.91,1707243779.53
2022-02-07,419.74,70526761117.54,1145278303.19
2022-02-08,433.96,73021174370.41,1484506914.06
2022-02-09,409.41,68941548308.23,1901135964.20
2022-02-10,422.31,71003391605.57,1364378147.32
2022-02-11,415.52,69943257673.96,1618182595.83
2022-02-12,400.97,67387149413.10,1177766624.55
2022-02-13,403.40,67644926163.61,1063115282.96
2022-02-14,399.29,67161724930.41,902171066.49
2022-02-15,403.58,67927392995.64,494813179.01
2022-02-16,433.47,72921371863.18,2097197141.72
2022-02-17,428.82,72209779015.14,1325457432.78
2022-02-18,402.67,67768130125.48,1129722977.62
2022-02-19,399.96,67290288640.63,388266118.98
2022-02-20,400.69,67268132030.64,938066424.22
2022-02-21,381.58,64427436020.25,1148015812.11
2022-02-22,356.96,60272497691.15,1618738858.82
2022-02-23,374.43,62997037014.44,1611578892.71
2022-02-24,367.53,61823423821.17,1287048726.70
2022-02-25,361.34,60666123711.91,2319428614.46
2022-02-26,375.04,63040996747.38,1248836310.74
2022-02-27,373.71,62626174042.80,1034746780.51
2022-02-28,361.29,60867607019.91,1258267471.19
2022-03-01,395.81,66424867796.34,1540189377.90
