Day,Price,Market Cap,Volume
2021-09-01,0.95,1256654746.98,137309790.70
2021-09-02,0.98,1295954847.90,164700096.72
2021-09-03,0.97,1286012017.07,126200019.14
2021-09-04,0.99,1319473597.40,276450134.38
2021-09-05,1.05,1393656560.79,217155831.55
2021-09-06,1.07,1425861996.98,149545155.19
2021-09-07,1.04,1386303627.18,176352241.60
2021-09-08,0.84,1106345756.11,271211524.21
2021-09-09,0.86,1136355865.80,224204364.67
2021-09-10,0.87,1157818120.58,103575828.77
2021-09-11,0.82,1082399019.16,84499303.89
2021-09-12,0.83,1097419669.40,48370119.80
2021-09-13,0.85,1127494981.32,58541733.04
2021-09-14,0.82,1092940560.04,119456112.95
2021-09-15,0.85,1125200767.12,69685848.70
2021-09-16,0.86,1136946258.82,56180390.04
2021-09-17,0.84,1119567897.65,69513802.07
2021-09-18,0.82,1086049749.04,53782480.02
2021-09-19,0.83,1090223735.46,44625480.26
2021-09-20,0.80,1061626699.98,38951497.70
2021-09-21,0.68,892632279.60,99183457.25
2021-09-22,0.61,808213643.38,78385864.20
2021-09-23,0.74,973701440.79,65681865.58
2021-09-24,0.76,1014798857.73,63668899.39
2021-09-25,0.70,948035069.32,89575889.06
2021-09-26,0.70,923114938.84,43007750.38
2021-09-27,0.71,955314579.68,119990313.82
2021-09-28,0.67,888531651.69,79123692.67
2021-09-29,0.62,826546050.77,87291690.98
2021-09-30,0.65,856278224.53,61074542.97
2021-10-01,0.69,914336894.29,59012511.90
2021-10-02,0.75,998122783.20,76562346.78
2021-10-03,0.75,1007710045.41,63580306.83
2021-10-04,0.77,1018816399.42,52016132.92
2021-10-05,0.77,1019522367.72,167906523.15
2021-10-06,0.78,1042525060.98,109592710.99
2021-10-07,0.78,1026789337.09,81283150.85
2021-10-08,0.77,1021223435.09,55320435.05
2021-10-09,0.81,1069311210.52,76938483.46
2021-10-10,0.84,1111551699.39,71981892.00
2021-10-11,0.77,1025077745.58,52024827.94
2021-10-12,0.76,1008120222.37,54503294.20
2021-10-13,0.75,996975287.20,45262143.53
2021-10-14,0.77,1017494830.72,45543503.41
2021-10-15,0.77,1027129002.47,45774399.62
2021-10-16,0.76,1013054283.70,71697273.79
2021-10-17,0.81,1075204679.52,147349057.57
2021-10-18,0.77,1015256648.37,71939875.54
2021-10-19,0.75,996908467.53,45989503.59
2021-10-20,0.77,1028997179.22,55525574.02
2021-10-21,0.82,1083822715.92,99467371.81
2021-10-22,0.79,1048734509.45,78442162.07
2021-10-23,0.79,1052968176.31,54748236.63
2021-10-24,0.79,1054897035.44,35520456.66
2021-10-25,0.78,1029310563.03,43234587.74
2021-10-26,0.81,1076506453.48,47475701.96
2021-10-27,0.81,1083323220.68,105006547.93
2021-10-28,0.76,1005383940.68,127256344.77
2021-10-29,0.93,1227316939.60,459280003.24
2021-10-30,1.40,1834501513.41,4382228922.17
2021-10-31,3.53,4632435640.33,25290764281.58
2021-11-01,2.85,3769099524.70,14035797611.24
2021-11-02,3.06,4102464915.53,7206761187.12
2021-11-03,3.13,4199262832.73,4675740968.45
2021-11-04,2.85,3775740662.12,2621822150.21
2021-11-05,2.51,3319935992.33,2016498476.36
2021-11-06,2.62,3480604370.26,1697568428.88
2021-11-07,2.83,3739318639.73,2756858822.53
2021-11-08,2.83,3759473204.81,1067374171.58
2021-11-09,2.70,3571737947.05,967328601.47
2021-11-10,2.54,3367417356.01,735911568.81
2021-11-11,2.49,3230483016.78,1887800484.11
2021-11-12,2.69,3579167792.47,1414475995.22
2021-11-13,3.27,4353129627.88,4801029467.65
2021-11-14,3.26,4346968149.49,3999372379.16
2021-11-15,3.22,4270511387.09,1384052400.02
2021-11-16,3.33,4443865991.65,1918705228.44
2021-11-17,3.27,4357908083.62,2689155279.18
2021-11-18,3.39,4484147129.55,2391035670.07
2021-11-19,3.77,4997563915.85,4445212122.63
2021-11-20,4.32,5722942867.96,4484259205.94
2021-11-21,4.04,5364618732.39,1804623892.01
2021-11-22,3.75,4970049880.81,1757353542.09
2021-11-23,4.07,5386816772.69,2530347660.47
2021-11-24,4.02,5341582097.47,2685214997.00
2021-11-25,5.12,6800738651.15,6466176230.03
2021-11-26,5.20,6905478768.88,6156064777.04
2021-11-27,4.65,6176738565.09,3374212207.91
2021-11-28,4.67,6171658973.71,1788257668.61
2021-11-29,5.11,6779149407.22,2408491866.14
2021-11-30,4.90,6554244775.37,2018363944.60
2021-12-01,4.61,6123814460.06,1849953280.05
2021-12-02,4.53,5996029962.58,1610453742.36
2021-12-03,4.39,5829655356.36,1212578151.43
2021-12-04,3.92,5218429894.42,1234499376.40
2021-12-05,4.10,5421104211.18,3142871581.78
2021-12-06,3.69,4856028336.32,1330452416.76
2021-12-07,3.78,5022925155.22,1491022976.30
2021-12-08,3.81,5051446558.58,1103961828.93
2021-12-09,3.76,4976446368.92,767258566.58
2021-12-10,3.48,4652955536.61,875368535.61
2021-12-11,3.24,4349495956.04,613966751.42
2021-12-12,3.47,4601206968.28,437650293.59
2021-12-13,3.64,4824357079.35,643884827.16
2021-12-14,3.17,4206409311.02,529041671.17
2021-12-15,3.16,4189781884.18,538605819.73
2021-12-16,3.35,4424133216.94,822789438.49
2021-12-17,3.16,4176204926.43,561575493.21
2021-12-18,3.09,4100687330.72,501364611.99
2021-12-19,3.45,4569894991.50,963402189.82
2021-12-20,3.29,4383299897.27,835561605.28
2021-12-21,3.21,4297679225.54,725709959.05
2021-12-22,3.30,4393011765.26,601077456.61
2021-12-23,3.30,4393800834.02,590381863.82
2021-12-24,3.70,4909455647.69,1050264326.64
2021-12-25,3.52,4669740358.64,1038872770.42
2021-12-26,3.77,5021740632.46,827129852.70
2021-12-27,3.88,5159585788.96,773437161.94
2021-12-28,3.76,5007479045.59,729189031.33
2021-12-29,3.38,4508852596.16,968110538.85
2021-12-30,3.26,4290033177.13,610800888.64
2021-12-31,3.30,4359993327.60,427949152.43
2022-01-01,3.28,4371312037.22,480745099.79
2022-01-02,3.36,4463835942.08,232851233.15
2022-01-03,3.35,4458948221.39,253379905.34
2022-01-04,3.27,4337999062.30,266259045.67
2022-01-05,3.19,4270566448.76,334048355.89
2022-01-06,2.94,3923871303.87,610606831.68
2022-01-07,3.38,4440391650.21,1694223776.08
2022-01-08,3.08,4079385555.69,1271813070.19
2022-01-09,2.95,3939128054.76,501305700.32
2022-01-10,2.96,3918979538.24,455217723.81
2022-01-11,2.83,3763984964.36,584887796.03
2022-01-12,2.94,3916725490.43,453090887.66
2022-01-13,3.10,4120468723.74,492767286.93
2022-01-14,2.90,3876178238.90,431906930.06
2022-01-15,2.96,3923335566.16,356379566.77
2022-01-16,3.00,3981474231.08,300544104.27
2022-01-17,3.12,4146013784.95,483992461.69
2022-01-18,2.92,3881755059.76,460435886.97
2022-01-19,2.86,3800196043.44,300080503.17
2022-01-20,2.74,3658067153.42,270724098.72
2022-01-21,2.64,3526727456.37,332181746.39
2022-01-22,2.23,2967252192.62,660244802.00
2022-01-23,2.04,2696021528.24,798999181.80
2022-01-24,2.12,2810790158.72,458719364.61
2022-01-25,2.10,2793032375.56,571238797.34
2022-01-26,2.13,2821132261.02,387502400.20
2022-01-27,2.17,3329972450.00,657588529.13
2022-01-28,2.27,3444353019.08,736716489.24
2022-01-29,2.29,3482302278.81,483032877.93
2022-01-30,2.38,3597581162.68,403411317.13
2022-01-31,2.53,3861994652.36,636858427.02
2022-02-01,2.84,4292913615.05,1231309567.88
2022-02-02,2.70,4099167804.71,859137533.15
2022-02-03,2.56,3870654351.40,436903320.25
2022-02-04,2.66,3991663173.37,528415039.45
2022-02-05,2.83,4245061390.59,559111968.34
2022-02-06,3.05,4631724689.34,973258689.07
2022-02-07,3.32,5032333344.19,1150460666.54
2022-02-08,3.30,5026491097.31,1048823662.27
2022-02-09,3.50,5287670276.04,1093653223.72
2022-02-10,3.35,5084396535.74,831035232.63
2022-02-11,3.15,4772900943.42,762033983.64
2022-02-12,2.93,4430362240.26,596899639.42
2022-02-13,2.91,4404508424.96,502343669.94
2022-02-14,2.85,4307629029.90,368422446.79
2022-02-15,2.85,4317526666.29,353626531.05
2022-02-16,3.33,5032245838.26,737364119.46
2022-02-17,3.28,4977197216.32,907947150.28
2022-02-18,3.09,4651272005.73,1025114572.11
2022-02-19,2.99,4490218177.62,648983674.32
2022-02-20,2.91,4363781575.57,405082171.70
2022-02-21,2.71,4090207039.90,535909615.96
2022-02-22,2.49,3743585429.24,1144321282.09
2022-02-23,2.65,3970494393.97,828520665.01
2022-02-24,2.59,3895952790.02,724952888.89
2022-02-25,2.60,3900630140.00,1346967455.19
2022-02-26,2.75,4122229240.26,831746294.97
2022-02-27,2.69,4018266714.76,452512995.61
2022-02-28,2.58,3851335670.66,614775783.98
2022-03-01,2.85,4264612041.11,698299568.38
