Day,Price,Market Cap,Volume
2021-12-29,0.99,4502582720.56,252009560.65
2021-12-30,1.00,4486898555.58,201591420.28
2021-12-31,1.00,4533201725.57,286140562.79
2022-01-01,1.00,4566318486.87,264822258.19
2022-01-02,1.00,4590673620.06,370230208.99
2022-01-03,1.00,4580448402.92,244046089.09
2022-01-04,1.00,4578969800.35,366458302.20
2022-01-05,1.00,4535765840.80,323138744.89
2022-01-06,1.00,4599321338.18,365085574.19
2022-01-07,1.00,4576798378.13,311105662.26
2022-01-08,1.00,4593893676.74,329023099.32
2022-01-09,1.00,4577482384.77,290011162.03
2022-01-10,1.00,4589913482.01,117051414.97
2022-01-11,1.00,4630148769.75,250859262.46
2022-01-12,1.00,4634656808.56,263190796.79
2022-01-13,1.00,4617503795.32,204518295.05
2022-01-14,1.00,4633445342.60,320693572.44
2022-01-15,1.00,4618083411.30,184963635.00
2022-01-16,1.00,4627617475.28,211218900.73
2022-01-17,1.00,4612164661.95,217464527.30
2022-01-18,1.00,4630242050.30,448751214.88
2022-01-19,1.00,4633422609.13,243058939.14
2022-01-20,1.00,4669764430.81,266932685.94
2022-01-21,1.00,4654696323.73,311683927.21
2022-01-22,1.00,4630194397.68,270043129.09
2022-01-23,1.01,4660783385.80,467168935.81
2022-01-24,1.00,4657359937.15,188044902.10
2022-01-25,1.00,4673621904.34,204227614.09
2022-01-26,1.00,4663122198.86,159628265.70
2022-01-27,1.00,4676972021.82,217177139.74
2022-01-28,0.99,4662544262.18,1323490621.41
2022-01-29,0.99,3874944574.72,1887783964.53
2022-01-30,1.00,3896756124.20,359319653.33
2022-01-31,0.99,3883990689.96,215845756.82
2022-02-01,0.99,3876602736.08,132833294.21
2022-02-02,1.00,2848159201.85,103328522.30
2022-02-03,1.00,2839621914.45,82197659.34
2022-02-04,1.00,2851404463.00,79499389.26
2022-02-05,1.00,2857645591.93,210725946.49
2022-02-06,1.00,2852085975.65,134826047.27
2022-02-07,1.00,2858286803.40,91560191.70
2022-02-08,1.00,2777596164.38,171668114.24
2022-02-09,1.00,2783727992.64,70518918.52
2022-02-10,1.00,2777930568.55,66586585.59
2022-02-11,1.00,2783198085.30,113296547.32
2022-02-12,1.00,2783087424.46,96960735.02
2022-02-13,1.00,2768276647.44,59701651.67
2022-02-14,1.00,2779400864.20,64523158.77
2022-02-15,1.00,2776396404.45,58246795.43
2022-02-16,1.00,2784522003.99,47044431.10
2022-02-17,1.00,2771866901.86,50210138.78
2022-02-18,1.00,2778847178.97,77659180.36
2022-02-19,1.00,2781669730.72,42661526.75
2022-02-20,1.00,2786240305.02,35164145.30
2022-02-21,0.99,2777365993.57,59977987.91
2022-02-22,0.99,2761592908.34,76307209.88
2022-02-23,1.00,2774129821.43,82893158.25
2022-02-24,1.00,2776774596.61,63105828.53
2022-02-25,1.00,2788484540.35,267559769.69
2022-02-26,1.00,2776304156.66,144420822.93
2022-02-27,1.00,2786949052.29,47599211.33
2022-02-28,1.00,2790313004.34,55065876.95
2022-03-01,1.00,2787022234.78,76050767.93
