Day,Price,Market Cap,Volume
2021-09-01,0.09,6375540061.60,1379178624.60
2021-09-02,0.10,6800091205.24,1338861801.43
2021-09-03,0.10,7148388173.68,1745078807.03
2021-09-04,0.10,7266989718.12,1942083624.97
2021-09-05,0.10,7307897951.95,1353529238.90
2021-09-06,0.10,7501222320.40,1350457104.69
2021-09-07,0.10,7470598235.55,1398401026.89
2021-09-08,0.09,6131994068.63,2171550694.91
2021-09-09,0.09,6687840798.04,3294345755.93
2021-09-10,0.09,6681789913.86,1564322116.92
2021-09-11,0.09,6502702520.46,1773522749.77
2021-09-12,0.10,6818065573.35,1791083048.75
2021-09-13,0.11,8121828722.87,4294836558.11
2021-09-14,0.11,7525668046.25,3033611368.34
2021-09-15,0.12,8444974859.45,3555707704.21
2021-09-16,0.12,8589280503.38,2402082650.96
2021-09-17,0.12,8339272681.63,2047413048.74
2021-09-18,0.11,7581606026.63,2416052199.49
2021-09-19,0.11,7596066905.45,1333673951.32
2021-09-20,0.10,7458164352.52,1114811770.54
2021-09-21,0.09,6556784000.35,2097365935.27
2021-09-22,0.09,6289670610.57,1770844743.24
2021-09-23,0.10,7069292148.14,1476083311.07
2021-09-24,0.10,7118167888.17,1137678238.14
2021-09-25,0.09,6671234628.20,1559415387.59
2021-09-26,0.09,6537410952.12,1216973749.09
2021-09-27,0.09,6379219115.53,1468649349.44
2021-09-28,0.09,6181215435.68,1247473171.16
2021-09-29,0.08,5995099723.49,1195241842.40
2021-09-30,0.09,6168662679.49,1121902430.11
2021-10-01,0.09,6418268353.95,975275033.76
2021-10-02,0.09,6784289536.11,1180672462.42
2021-10-03,0.09,6731408408.53,959169144.23
2021-10-04,0.10,6827302617.52,993336551.66
2021-10-05,0.09,6739064613.56,1242528699.07
2021-10-06,0.10,6951318081.41,1868328830.02
2021-10-07,0.10,6845844415.72,1770767122.26
2021-10-08,0.10,6840491203.82,1672386686.38
2021-10-09,0.10,6987887893.78,1440005271.32
2021-10-10,0.10,7377292772.80,1811487832.60
2021-10-11,0.10,7011748492.70,1208472184.57
2021-10-12,0.10,6959986242.65,1084974461.28
2021-10-13,0.10,6837490720.48,1277122232.20
2021-10-14,0.10,7021113992.17,1248307749.72
2021-10-15,0.10,6973557839.02,1129886616.08
2021-10-16,0.10,7115856141.17,1568145089.88
2021-10-17,0.10,7125295197.33,1056197685.17
2021-10-18,0.10,7084499833.21,1155296354.03
2021-10-19,0.10,7077763831.06,1098320416.50
2021-10-20,0.10,7216154845.33,1277506794.19
2021-10-21,0.10,7427018478.31,1809042148.33
2021-10-22,0.10,7167822075.42,1592088261.20
2021-10-23,0.10,7190116969.53,1409226530.97
2021-10-24,0.10,7257673146.67,1229596625.35
2021-10-25,0.10,7120232022.68,1231400062.78
2021-10-26,0.10,7257158646.97,1559123108.16
2021-10-27,0.10,7282683639.93,2599712266.65
2021-10-28,0.09,6545953693.22,2095913148.01
2021-10-29,0.10,6843888444.19,2607788658.51
2021-10-30,0.10,7114392045.65,2332746866.87
2021-10-31,0.10,7237963615.94,2677170155.39
2021-11-01,0.10,7268165381.62,2482494898.00
2021-11-02,0.10,7211485284.48,1560107910.60
2021-11-03,0.11,7659729754.11,2481991618.64
2021-11-04,0.11,7585709950.12,2512188260.21
2021-11-05,0.10,7401636619.15,1828198437.12
2021-11-06,0.10,7437973267.00,1521001066.12
2021-11-07,0.10,7361634823.02,1625368019.89
2021-11-08,0.10,7504695263.11,1626462562.21
2021-11-09,0.11,7918145103.81,2352575771.32
2021-11-10,0.11,8211030802.96,2803782851.55
2021-11-11,0.11,7614435238.29,2898294866.55
2021-11-12,0.11,7850471647.35,2156715929.80
2021-11-13,0.11,7756925639.26,2222111100.63
2021-11-14,0.11,8115673606.83,2669517774.77
2021-11-15,0.12,8367331915.19,2268282397.00
2021-11-16,0.12,8909910645.26,3245667582.86
2021-11-17,0.11,7915661175.21,2786173187.15
2021-11-18,0.11,8002973514.38,2027620492.15
2021-11-19,0.10,7193797543.36,1989239406.69
2021-11-20,0.10,7484602980.59,2369312037.16
2021-11-21,0.11,7578711113.94,2036723219.98
2021-11-22,0.11,7777029909.09,2005959969.19
2021-11-23,0.10,7309254929.04,2118601397.81
2021-11-24,0.10,7400227729.49,1900760510.80
2021-11-25,0.10,7032037434.82,1505875663.52
2021-11-26,0.10,7188344042.42,1369099291.78
2021-11-27,0.09,6608747634.42,2471791482.36
2021-11-28,0.09,6671601350.89,1718982160.52
2021-11-29,0.10,6806348116.03,2425848857.12
2021-11-30,0.10,6938881686.47,1833612008.04
2021-12-01,0.10,6942321047.39,2099466338.79
2021-12-02,0.10,7046000683.22,2298257350.65
2021-12-03,0.10,6995626253.67,2042976155.11
2021-12-04,0.09,6778696851.03,2269666040.78
2021-12-05,0.09,6234303627.95,2567749082.16
2021-12-06,0.08,6035288316.51,1555194802.53
2021-12-07,0.09,8903699478.04,2228571094.22
2021-12-08,0.09,9229329944.13,1523284513.62
2021-12-09,0.09,9448679541.98,1439853453.63
2021-12-10,0.09,9141151123.65,1108753827.35
2021-12-11,0.09,9051651304.50,981391433.73
2021-12-12,0.09,9329884574.11,887374930.91
2021-12-13,0.09,9283126285.95,757238130.67
2021-12-14,0.09,8677911024.89,929627081.62
2021-12-15,0.09,8872208697.90,1254333371.61
2021-12-16,0.09,8930802803.42,1353775852.02
2021-12-17,0.09,8686429917.30,1191913930.09
2021-12-18,0.08,8133145278.04,2119104391.53
2021-12-19,0.08,8211718397.85,1033844407.46
2021-12-20,0.08,8118309440.19,701851627.54
2021-12-21,0.08,7959933182.51,1278697031.10
2021-12-22,0.08,8100379682.24,1040039112.82
2021-12-23,0.08,8100635514.42,933175183.76
2021-12-24,0.08,8430958585.16,1068958222.71
2021-12-25,0.08,8284164400.92,953514581.64
2021-12-26,0.08,8356628444.47,1169089899.87
2021-12-27,0.08,8318536665.09,985767882.74
2021-12-28,0.08,8290655513.40,967800269.54
2021-12-29,0.08,7913059728.28,1259123967.94
2021-12-30,0.08,7771043749.29,1227580506.78
2021-12-31,0.08,7922530750.10,1099372234.30
2022-01-01,0.08,7696011278.04,1170440136.49
2022-01-02,0.08,7835256986.28,1084858727.33
2022-01-03,0.08,7936357895.40,1227473918.46
2022-01-04,0.08,7877103423.19,1201238546.79
2022-01-05,0.08,7820742052.68,1165972107.38
2022-01-06,0.07,7306843014.45,1379417721.38
2022-01-07,0.07,7276002630.10,1662405927.05
2022-01-08,0.07,6948734392.09,1390917047.94
2022-01-09,0.07,6700800919.20,944627397.56
2022-01-10,0.07,6725768320.48,794171655.01
2022-01-11,0.06,6479162320.33,1083433184.41
2022-01-12,0.07,6631556032.22,901564639.11
2022-01-13,0.07,6952130690.18,710358565.82
2022-01-14,0.07,6781268903.42,926839958.22
2022-01-15,0.07,6876820997.35,1099320913.07
2022-01-16,0.07,6981792569.35,649753583.08
2022-01-17,0.07,7120209501.75,701916185.43
2022-01-18,0.07,7219174836.07,1041494870.40
2022-01-19,0.07,6985859656.40,969230487.07
2022-01-20,0.07,7056383739.29,922268137.55
2022-01-21,0.07,6915067657.47,834153783.25
2022-01-22,0.06,6222070889.68,1296246342.33
2022-01-23,0.06,5777973700.28,1708233827.63
2022-01-24,0.06,5856262052.59,1097511853.06
2022-01-25,0.06,5645316393.03,1438543625.91
2022-01-26,0.06,5705623103.24,976424489.36
2022-01-27,0.06,5761545714.17,877213707.19
2022-01-28,0.06,5759903695.11,691996760.20
2022-01-29,0.06,5879664638.75,536887589.47
2022-01-30,0.06,6152246986.78,602442935.30
2022-01-31,0.06,6001497325.81,464344478.78
2022-02-01,0.06,6004039263.76,688555578.49
2022-02-02,0.06,6109212878.22,623934825.22
2022-02-03,0.06,5992321151.97,634696100.76
2022-02-04,0.06,6076043898.35,740284805.48
2022-02-05,0.06,6556308005.24,855003322.81
2022-02-06,0.07,6628911341.68,747173745.44
2022-02-07,0.07,6761651568.79,562814468.88
2022-02-08,0.07,7009644993.84,777010353.25
2022-02-09,0.07,6945429753.85,1016045839.16
2022-02-10,0.07,7118701902.26,991860356.77
2022-02-11,0.07,7007982198.88,1006521204.67
2022-02-12,0.06,6524742459.23,1133001966.99
