Day,Price,Market Cap,Volume
2021-09-01,1.19,55449845566.08,5799191345.96
2021-09-02,1.23,57176500918.34,4776288908.80
2021-09-03,1.26,58518869426.33,5088919871.22
2021-09-04,1.29,60097905361.72,5627962921.35
2021-09-05,1.25,58328018007.69,3879457061.05
2021-09-06,1.30,60369683926.97,3722441377.07
2021-09-07,1.39,64681235824.03,7118678175.87
2021-09-08,1.13,52560384655.15,8624946310.93
2021-09-09,1.11,51742102326.79,7312860365.76
2021-09-10,1.09,50955416305.63,4560820267.42
2021-09-11,1.05,49040455295.85,5795054546.94
2021-09-12,1.08,50064588773.40,3715232220.35
2021-09-13,1.12,52198672027.56,3465975902.98
2021-09-14,1.07,49713889918.77,4231526906.02
2021-09-15,1.10,51112488081.68,3535592613.05
2021-09-16,1.12,52164873856.71,3333096499.55
2021-09-17,1.09,50840881076.69,3353442627.88
2021-09-18,1.07,49776618499.80,3302953461.88
2021-09-19,1.08,50095864483.01,2826213578.21
2021-09-20,1.05,48976892028.34,2689597572.75
2021-09-21,0.92,42739802420.45,5679575996.08
2021-09-22,0.87,40536055692.84,4843258119.07
2021-09-23,1.00,46525234505.14,5342990578.21
2021-09-24,1.00,46670917777.50,4349288006.63
2021-09-25,0.94,44406741436.04,5002962524.01
2021-09-26,0.94,44234883872.34,3397129864.95
2021-09-27,0.95,44610627727.60,3744659769.99
2021-09-28,0.92,43056599715.41,3535317785.25
2021-09-29,0.90,42026727617.62,3255751838.19
2021-09-30,0.93,43276000832.11,4115648364.82
2021-10-01,0.95,44546255848.78,3810704690.69
2021-10-02,1.04,48635128492.84,5450641793.35
2021-10-03,1.04,48624896672.83,4306337139.69
2021-10-04,1.06,49365458816.47,3984603570.94
2021-10-05,1.04,48793771729.01,4055935516.59
2021-10-06,1.09,50742040289.28,4618206775.55
2021-10-07,1.08,50510105397.08,4763213321.93
2021-10-08,1.07,50032615318.54,4109614453.00
2021-10-09,1.06,49574670484.36,3619180042.95
2021-10-10,1.16,54500306202.69,5215457308.27
2021-10-11,1.14,53174487201.33,5873832688.56
