Day,Price,Market Cap,Volume
2021-09-01,64.09,8301779674.11,4241400916.47
2021-09-02,68.48,8876202083.02,5831543457.80
2021-09-03,67.76,8776954850.23,5715436678.18
2021-09-04,69.91,9033682178.95,6718980539.18
2021-09-05,69.03,8965594580.49,5924703752.00
2021-09-06,73.50,9514891752.18,7777839695.12
2021-09-07,73.95,9617425615.35,7764338110.62
2021-09-08,59.73,7684947170.52,6827541999.87
2021-09-09,58.74,7645193733.48,6885017651.21
2021-09-10,58.82,7618715693.60,3942672653.57
2021-09-11,56.21,7269719568.15,3332004428.66
2021-09-12,57.04,7387952683.50,3408504683.21
2021-09-13,58.22,7538207240.96,3719119416.40
2021-09-14,55.76,2674715405.36,3447352458.06
2021-09-15,57.06,7394887728.54,4301506576.70
2021-09-16,58.96,7651678856.36,4438562210.59
2021-09-17,58.12,7543187038.97,4346257033.24
2021-09-18,57.00,7404090024.07,4084931631.18
2021-09-19,57.46,7414491928.40,4729765730.91
2021-09-20,55.63,7228519340.62,5006202762.44
2021-09-21,49.29,6380560954.23,4114912663.79
2021-09-22,44.95,5860484714.43,3494673912.22
2021-09-23,51.18,6643585532.98,3090238911.56
2021-09-24,51.53,6697988551.12,3853533131.93
2021-09-25,47.58,6297493712.75,4021727837.63
2021-09-26,47.69,6199074214.41,4813753583.89
2021-09-27,47.36,6249007743.45,5398975709.18
2021-09-28,45.28,5904096060.30,5122904311.86
2021-09-29,44.97,5871906175.44,3900800739.34
2021-09-30,45.70,5943551127.75,4093948340.60
2021-10-01,47.00,6117912102.94,4425839772.66
2021-10-02,51.89,6760559692.59,5285699224.23
2021-10-03,53.42,6963705503.59,4785943090.57
2021-10-04,53.80,7033703982.81,3961547836.59
2021-10-05,52.73,6890692816.49,3604471915.58
2021-10-06,54.55,7121057930.84,4777419465.05
2021-10-07,55.04,7184408600.37,5088697205.35
2021-10-08,54.20,7066267658.22,4990095482.97
2021-10-09,53.65,6990624419.66,5885459954.52
2021-10-10,55.79,7261839031.61,5959230126.43
2021-10-11,53.08,6891782303.59,4955493406.14
2021-10-12,54.04,6999905049.33,4158471528.18
