Day,Price,Market Cap,Volume
2021-09-01,75.99,7660328089.90,946607631.62
2021-09-02,78.65,7950783178.96,741756401.36
2021-09-03,77.53,7855615630.80,545209141.09
2021-09-04,77.68,7874750955.77,559144427.46
2021-09-05,95.00,9718860780.93,2138592141.08
2021-09-06,113.63,11625601342.83,3846217762.32
2021-09-07,106.57,10863365776.35,2835074767.30
2021-09-08,84.34,8703282651.99,4487272905.76
2021-09-09,88.13,9128426774.14,3337987573.73
2021-09-10,88.53,9155979176.82,1935178947.05
2021-09-11,82.47,8536462183.19,1557935923.77
2021-09-12,81.73,8459363212.77,934269478.83
2021-09-13,83.94,8728515526.48,1033486780.08
2021-09-14,78.71,8192527916.42,1366487232.18
2021-09-15,80.73,8607158777.38,733846905.75
2021-09-16,86.27,9163747153.98,1300705450.94
2021-09-17,84.49,9031726386.18,1415782535.34
2021-09-18,85.86,9260613939.15,978560968.21
2021-09-19,84.38,9084670054.81,738580157.54
2021-09-20,83.61,9030242391.66,490429754.62
2021-09-21,74.63,8080713550.47,1654434644.99
2021-09-22,68.98,7458542758.63,1240245652.77
2021-09-23,74.42,8107202398.52,864366422.11
2021-09-24,74.57,8158635376.25,723636559.65
2021-09-25,63.18,6929939107.23,2024712311.60
2021-09-26,60.68,6644510634.46,1151003579.88
2021-09-27,55.85,6108537107.03,2490221131.75
2021-09-28,59.20,6575383754.22,1837041204.90
2021-09-29,55.47,6120911669.39,1260969376.58
2021-09-30,57.21,6272490993.77,994748257.60
2021-10-01,60.11,6579570546.11,924519595.76
2021-10-02,71.76,7870357104.52,1364389921.00
2021-10-03,69.99,7670341930.83,1381993218.85
2021-10-04,69.15,7589735012.94,869186199.41
2021-10-05,69.59,7699772858.38,1040883820.04
2021-10-06,71.16,7863907887.91,1000180841.24
2021-10-07,72.17,7974694048.14,1330405930.00
2021-10-08,71.64,7919449300.45,1094361025.66
2021-10-09,79.50,8800790645.95,1787035457.06
2021-10-10,76.71,8494810950.31,939448043.95
2021-10-11,69.76,7771676718.23,850870083.24
2021-10-12,73.43,8163477422.36,1095363573.86
2021-10-13,69.41,7783211336.41,1007929246.20
2021-10-14,68.36,7665101552.19,1449138508.09
2021-10-15,70.27,7905519800.61,921728211.15
2021-10-16,67.53,7637814542.42,988684600.58
2021-10-17,66.80,7589897058.17,491325666.38
2021-10-18,63.42,7189638933.60,611370344.49
2021-10-19,63.27,7208657873.24,576375646.05
2021-10-20,63.20,7243067857.14,400038255.75
2021-10-21,67.13,7722232513.75,713196845.59
2021-10-22,63.80,7372461024.63,730340426.05
2021-10-23,66.26,7684247414.49,628782077.01
2021-10-24,65.21,7590251517.31,358623443.19
2021-10-25,62.83,7329122073.74,607077113.40
2021-10-26,64.23,7531321176.31,442534761.40
2021-10-27,62.98,7443432673.56,592207931.23
2021-10-28,55.44,6529241836.87,1259091977.74
2021-10-29,58.20,6832943900.35,824551592.25
2021-10-30,59.99,7096994092.81,616480911.49
2021-10-31,59.95,7050998611.00,357176275.97
2021-11-01,64.54,7686583442.52,1294161629.22
2021-11-02,64.01,7553502353.51,565796632.03
2021-11-03,64.81,7740937564.03,678460811.60
2021-11-04,64.14,7678286551.26,709169570.60
2021-11-05,62.74,7484224036.04,502984430.29
2021-11-06,63.78,7674740914.76,651948649.17
2021-11-07,62.07,7451674974.09,730916361.98
2021-11-08,62.80,7555629649.46,458295075.80
2021-11-09,64.51,7836468583.09,660289990.00
2021-11-10,66.86,8171296122.25,1327156636.05
2021-11-11,63.71,7769479880.17,1509576499.20
2021-11-12,63.03,7717396932.09,547659213.63
2021-11-13,63.14,7718543593.75,802487314.27
2021-11-14,63.16,7763831484.70,347562888.08
2021-11-15,62.96,7736407484.56,358744924.80
2021-11-16,61.15,7551642428.74,505523061.61
2021-11-17,56.47,6973980513.68,1464882736.34
2021-11-18,56.35,6921741251.94,768851372.48
2021-11-19,51.79,6389409259.50,1563553677.61
2021-11-20,54.07,6660720133.31,645733924.60
2021-11-21,54.67,6758242747.58,470171016.16
2021-11-22,53.55,6634874845.90,381839836.48
2021-11-23,51.83,6589775638.39,583436767.35
2021-11-24,51.79,6608478708.76,463168064.23
2021-11-25,50.38,6414495191.18,527405856.34
2021-11-26,55.30,7113496750.81,837665876.10
2021-11-27,52.63,6761450473.30,1743017871.10
2021-11-28,57.31,7355745893.09,1133424853.10
2021-11-29,56.43,7274466423.08,892223460.39
2021-11-30,54.86,7120222492.41,524990512.56
2021-12-01,53.69,6980829662.64,637529849.71
2021-12-02,54.41,7086209312.43,521177478.31
2021-12-03,53.68,7026636458.60,437008375.88
2021-12-04,49.75,6543164148.27,701684981.41
2021-12-05,40.94,5412764251.32,2285543012.78
2021-12-06,39.08,5138818891.53,774494527.72
2021-12-07,38.75,5196635363.09,822263419.57
2021-12-08,39.16,5267383301.40,494411062.03
2021-12-09,41.42,5585919565.68,934315756.72
2021-12-10,37.60,5106729626.44,524593143.17
2021-12-11,40.22,5482598281.51,846173008.02
2021-12-12,40.28,5470897229.03,500293982.18
2021-12-13,39.83,5430288233.27,292178814.20
2021-12-14,35.91,4897877244.73,470866590.57
2021-12-15,36.68,5026787204.60,381628484.38
2021-12-16,38.23,5279776430.71,450054425.63
2021-12-17,37.17,5161965295.69,263993579.47
2021-12-18,35.71,4981174130.61,496798925.95
2021-12-19,36.29,5062502980.14,250260373.42
2021-12-20,35.76,5005926002.68,198996166.07
2021-12-21,34.91,4904409783.85,381042384.76
2021-12-22,35.37,4973757858.39,329536521.08
2021-12-23,35.69,5035386743.11,499519867.20
2021-12-24,37.48,5280298415.79,513908750.13
2021-12-25,36.42,5149825194.37,438864869.58
2021-12-26,37.08,5267872229.78,304536180.31
2021-12-27,37.18,5284753492.81,425756507.22
2021-12-28,39.18,5601612423.67,888292611.85
2021-12-29,36.31,5206869983.49,983947842.18
2021-12-30,34.24,4875917099.34,548657597.38
2021-12-31,34.90,4999924297.52,465551164.23
2022-01-01,34.39,4957453323.83,474266102.03
2022-01-02,36.02,5176621123.92,268249371.70
2022-01-03,35.82,5184849454.20,299853767.59
2022-01-04,35.03,5078039693.25,312920827.46
2022-01-05,36.38,5369065733.89,700226221.17
2022-01-06,33.34,4877599303.91,897198448.55
2022-01-07,33.04,4847485780.26,519699519.50
2022-01-08,31.53,4623138431.58,649673205.39
2022-01-09,29.39,4334683342.84,430974546.55
2022-01-10,30.28,4448333454.23,306358248.40
2022-01-11,28.17,4141429687.59,565977061.55
2022-01-12,28.91,4272909235.45,325118952.29
2022-01-13,30.79,4543422869.36,371558756.95
2022-01-14,28.67,4242669557.90,359622216.43
2022-01-15,29.77,4380835081.25,383648920.56
2022-01-16,29.79,4409459724.48,266187696.40
2022-01-17,30.45,4502277538.19,333762862.82
2022-01-18,29.07,4297748399.12,293255054.48
2022-01-19,28.53,4297056232.32,291710397.55
2022-01-20,27.65,4182995145.13,269554249.34
2022-01-21,26.18,3985461270.62,249056957.74
2022-01-22,21.84,3314194265.55,570418838.58
2022-01-23,18.97,2884306575.29,821649649.32
2022-01-24,19.46,2964147391.48,403645547.19
2022-01-25,18.45,2839578105.28,578579121.54
2022-01-26,18.19,2800893201.27,308030196.84
2022-01-27,19.35,2993058439.37,474600747.81
2022-01-28,19.26,2944891815.73,407188249.92
2022-01-29,19.65,3037810424.69,335887656.44
