Day,Price,Market Cap,Volume
2021-09-01,287.88,5177096613.05,223133790.80
2021-09-02,302.52,5431092673.20,259007176.92
2021-09-03,302.92,5443135960.63,247618374.16
2021-09-04,304.25,5460717050.32,252049047.11
2021-09-05,305.43,5496736157.09,214814974.99
2021-09-06,313.94,5626753620.04,267170479.94
2021-09-07,316.14,5681801012.85,307842509.47
2021-09-08,263.19,4714789764.26,474087858.63
2021-09-09,257.33,4641460110.38,369592484.85
2021-09-10,261.73,4717884270.13,281439876.50
2021-09-11,248.23,4462682651.99,223324362.80
2021-09-12,249.58,4490861931.12,159884423.52
2021-09-13,257.12,4626096282.67,188104119.77
2021-09-14,263.69,4743107399.77,369288374.60
2021-09-15,269.44,4848442985.92,321868864.18
2021-09-16,268.79,4836592787.42,239682110.09
2021-09-17,264.70,4762749263.02,228299698.62
2021-09-18,262.13,4732478517.29,187662926.02
2021-09-19,271.18,4879416110.90,183516917.57
2021-09-20,260.74,4692361714.77,195091992.52
2021-09-21,233.20,4179221173.29,339691376.72
2021-09-22,214.93,3870058030.47,252549327.69
2021-09-23,244.56,4392408492.59,243725011.88
2021-09-24,249.38,4488508349.40,206708042.87
2021-09-25,233.64,4228047913.83,260436328.87
2021-09-26,237.25,4273714677.00,208401429.24
2021-09-27,234.40,4251687062.41,253508451.17
2021-09-28,235.23,4228538758.30,229020575.18
2021-09-29,229.40,4143347503.19,234605846.48
2021-09-30,234.01,4206100495.69,199036064.84
2021-10-01,251.03,4520499909.46,237997717.04
2021-10-02,257.80,4639229961.21,283486899.94
2021-10-03,253.42,4563972836.52,201453728.66
2021-10-04,259.66,4674619417.68,214445795.38
2021-10-05,264.62,4770877974.78,229188146.79
2021-10-06,271.55,4889535726.80,263445547.15
2021-10-07,286.94,5167455542.60,316915165.68
2021-10-08,279.46,5024899488.40,266501512.24
2021-10-09,278.43,5011607970.45,221870839.05
2021-10-10,278.40,5006751659.57,202822351.59
2021-10-11,270.90,4881006474.25,162702225.94
2021-10-12,275.28,4947567896.70,231752394.64
2021-10-13,276.78,4987606514.45,243686450.78
2021-10-14,275.16,4953327495.29,187766065.75
2021-10-15,266.88,4804340511.16,179841412.07
2021-10-16,275.52,4964739499.98,269306881.17
2021-10-17,269.45,4853383436.86,201760536.78
2021-10-18,261.47,4699649987.17,180434249.91
2021-10-19,256.36,4633427940.89,170103308.10
2021-10-20,255.72,4595983387.29,172611085.63
2021-10-21,261.14,4710472579.58,210420979.85
2021-10-22,271.04,4882529535.39,285717779.32
2021-10-23,268.15,4833402209.72,217884628.46
2021-10-24,267.19,4835138417.35,145425008.83
2021-10-25,291.20,5246527599.56,293114426.34
2021-10-26,287.68,5179299295.64,288735809.25
2021-10-27,280.72,5077483351.06,316006307.69
2021-10-28,256.56,4621654134.50,320903467.67
2021-10-29,268.07,4829057456.39,335775958.37
2021-10-30,269.00,4838804673.65,221148706.56
2021-10-31,262.52,4729830283.57,155145743.14
2021-11-01,273.89,4933857545.76,192039995.24
2021-11-02,271.46,4893524153.54,194089569.32
2021-11-03,275.10,4942922846.05,159971924.14
2021-11-04,266.58,4801278425.60,187763883.94
2021-11-05,261.51,4703252290.51,163873453.50
2021-11-06,257.33,4630606461.36,211096174.02
2021-11-07,260.68,4698661260.42,159717720.59
2021-11-08,267.44,4816779281.02,158257807.45
2021-11-09,274.75,4952666226.47,257834036.01
2021-11-10,290.27,5243614073.41,326105090.69
2021-11-11,268.09,4793288310.13,318908987.45
2021-11-12,265.76,4798157387.24,255204113.03
2021-11-13,261.21,4705720226.92,198110397.76
2021-11-14,271.41,4885867652.09,172327370.05
2021-11-15,276.15,4974605534.59,185014453.16
2021-11-16,269.59,4856984388.28,193460787.83
2021-11-17,242.83,4365097231.96,293628667.70
2021-11-18,242.72,4347037591.79,199130777.54
2021-11-19,226.35,4073914049.07,214754535.74
2021-11-20,239.99,4323238324.86,170913426.09
2021-11-21,248.29,4477023094.98,159892255.23
2021-11-22,252.86,4576414467.87,134225199.60
2021-11-23,232.44,4195159616.86,161015825.25
2021-11-24,236.40,4263569737.18,170547465.16
2021-11-25,244.17,4403711783.43,243192017.78
2021-11-26,247.99,4472693669.38,192853441.36
2021-11-27,225.02,4058445507.04,202811309.52
2021-11-28,226.92,4085352333.01,142907377.55
2021-11-29,238.68,4304009257.03,171642662.99
2021-11-30,235.75,4252403066.99,189531847.96
2021-12-01,238.19,4303068395.88,234156918.89
2021-12-02,231.05,4171517706.58,183426204.14
2021-12-03,238.97,4314574261.91,182751428.73
2021-12-04,224.48,4049624198.76,200171241.62
2021-12-05,203.68,3665048993.16,267251255.60
2021-12-06,200.98,3625915142.67,144986833.90
2021-12-07,201.36,3632955139.69,165510578.50
2021-12-08,206.41,3724091961.45,154139073.04
2021-12-09,209.97,3788532146.81,178245839.71
2021-12-10,190.35,3434552439.32,143954998.99
2021-12-11,190.52,3437524614.89,165292107.19
2021-12-12,198.47,3581052455.20,123026411.04
2021-12-13,197.69,3565525465.83,120926102.98
