Day,Price,Market Cap,Volume
2021-09-01,20.47,5473068135.64,155278072.12
2021-09-02,22.73,6076385705.34,250824426.53
2021-09-03,21.80,5831410141.10,352998257.27
2021-09-04,22.30,5961155334.20,334938750.40
2021-09-05,22.65,6056646390.86,371871909.66
2021-09-06,22.95,6141603013.31,346274299.10
2021-09-07,23.28,6234497211.91,342014552.92
2021-09-08,19.31,5162140073.18,552508792.96
2021-09-09,18.87,5051868750.63,443963765.86
2021-09-10,18.61,4937579985.20,280062691.30
2021-09-11,17.97,4762622187.26,256267260.66
2021-09-12,18.19,4802936583.07,212972128.63
2021-09-13,18.79,4993246663.14,228451505.32
2021-09-14,18.14,4809682275.48,382834288.27
2021-09-15,18.69,4951394548.80,213033128.77
2021-09-16,19.26,5103796228.70,203745466.68
2021-09-17,18.73,4964553010.65,222001260.98
2021-09-18,18.62,4930266730.89,204484689.25
2021-09-19,18.87,5006124926.30,183899752.94
2021-09-20,18.49,4903699829.44,165067773.75
2021-09-21,16.85,4457025530.84,322796969.49
2021-09-22,16.33,4277575143.79,319314833.32
2021-09-23,16.95,4474647571.56,322385371.50
2021-09-24,17.26,4574716005.08,253900899.41
2021-09-25,13.97,3736972235.40,434924392.30
2021-09-26,13.15,3476974558.26,408145283.96
2021-09-27,12.64,3349002214.63,909470263.63
2021-09-28,14.66,3884519066.83,772341928.48
2021-09-29,15.71,4223124189.30,776580946.94
2021-09-30,16.36,4317633761.81,530345093.26
2021-10-01,15.89,4212636326.62,423121627.17
2021-10-02,17.54,4648916083.62,431108110.97
2021-10-03,18.21,4828980296.45,492035943.29
2021-10-04,18.23,4853734763.89,309077145.55
2021-10-05,17.94,4757413071.05,399832647.36
2021-10-06,17.90,4760515753.09,369258943.45
2021-10-07,17.08,4542548234.20,364181720.74
2021-10-08,17.56,4652249084.98,446222718.26
2021-10-09,17.94,4725875803.75,289010100.30
2021-10-10,17.53,4650736529.30,282486022.39
2021-10-11,16.51,4381297106.44,269364680.91
2021-10-12,16.28,4282807938.78,383449992.75
2021-10-13,15.99,4243185241.96,230171292.65
2021-10-14,16.18,4261665012.55,490030910.00
2021-10-15,16.27,4315052484.40,214377800.51
2021-10-16,16.76,4442150349.76,272040208.56
2021-10-17,16.10,4276194537.49,188334703.66
2021-10-18,16.04,4244802315.62,137682434.87
2021-10-19,16.33,4356050896.51,165251666.64
2021-10-20,19.53,5148409330.09,630444884.87
2021-10-21,26.12,6976724269.42,1295283975.50
2021-10-22,24.14,6343722339.96,934189578.24
2021-10-23,28.83,7642127362.87,1519498223.92
2021-10-24,27.56,7259643345.21,1031343834.75
2021-10-25,26.04,6896501921.36,718067955.58
2021-10-26,26.32,6976390896.09,637664477.10
2021-10-27,24.21,6442267830.74,637282791.45
2021-10-28,21.85,5796611931.74,829979935.19
2021-10-29,22.08,5881958024.53,575515447.70
2021-10-30,21.71,5739950063.98,524244459.50
2021-10-31,21.08,5603896034.24,341976616.63
2021-11-01,21.22,5629310300.57,419908109.88
2021-11-02,22.75,6047051398.41,505538982.24
2021-11-03,22.34,5912997924.19,309725917.63
2021-11-04,22.70,6017943998.13,278737830.66
2021-11-05,22.16,5766566457.24,249245574.64
2021-11-06,24.70,6579490962.03,455305783.96
2021-11-07,25.92,6874321257.14,534091436.83
2021-11-08,28.15,7645081646.11,663635899.21
2021-11-09,31.16,8189030684.41,840956234.13
2021-11-10,30.35,8104586955.18,863115652.06
2021-11-11,28.24,7485320700.92,793818705.91
2021-11-12,28.62,7619575606.61,553991161.55
2021-11-13,26.85,7113010991.07,704479164.65
