Day,Price,Market Cap,Volume
2021-09-01,23.01,6404804316.61,1350804806.56
2021-09-02,25.10,6993096501.29,1176993130.47
2021-09-03,24.25,6742392334.58,590744087.15
2021-09-04,24.12,6705462864.95,575741372.16
2021-09-05,24.46,6827578884.14,511286813.46
2021-09-06,25.73,7155292450.96,557405441.90
2021-09-07,25.26,7054139864.30,701866077.75
2021-09-08,21.02,5875635788.00,1004613445.62
2021-09-09,20.44,5739984626.54,678949960.21
2021-09-10,26.94,7430475516.85,2005876014.39
2021-09-11,29.44,8200350218.57,2437849927.46
2021-09-12,27.17,7561907311.11,1314793760.65
2021-09-13,34.97,9707787084.42,2388567575.27
2021-09-14,35.81,9974779158.77,3194474601.97
2021-09-15,34.33,9585685989.57,2185194813.10
2021-09-16,33.78,9426104605.10,1078123643.96
2021-09-17,36.45,10178908648.10,1524740494.50
2021-09-18,33.38,9333441397.94,1385731533.22
2021-09-19,40.04,11173587716.64,1996049503.63
2021-09-20,43.84,12320266173.42,2094162221.64
2021-09-21,34.02,9395643018.05,2694054909.81
2021-09-22,29.91,8362559753.33,2142300387.36
2021-09-23,39.62,11033999893.97,2196473553.77
2021-09-24,41.88,11673601629.13,2739967201.06
2021-09-25,42.24,12036713066.73,2409045204.20
2021-09-26,39.64,11116132188.23,1342090719.36
2021-09-27,39.39,11013501102.95,1394567511.94
2021-09-28,37.17,10473328294.24,1074216616.69
2021-09-29,33.55,9432533171.98,908947953.48
2021-09-30,33.72,9421923674.47,878280646.34
2021-10-01,36.22,10139395033.77,892469363.45
2021-10-02,37.76,10550833698.82,903595468.23
2021-10-03,38.71,10839410389.42,923733506.68
2021-10-04,38.93,10901284549.50,753771882.45
2021-10-05,36.75,10345548877.05,862903240.07
2021-10-06,36.95,10392068798.94,873557988.65
2021-10-07,35.23,9877777229.43,912900209.21
2021-10-08,36.72,10274221387.20,879454089.42
2021-10-09,35.05,9850684326.47,622655712.09
2021-10-10,35.22,9888989571.62,453896347.84
2021-10-11,32.37,9081837665.17,533110905.21
2021-10-12,32.02,8957755042.89,505733829.13
2021-10-13,33.30,9331285226.59,784400676.41
2021-10-14,34.62,9729607224.67,822867013.63
2021-10-15,33.76,9462552379.78,638739004.36
2021-10-16,33.16,9318469167.93,560178864.71
2021-10-17,33.31,9321238692.86,422769618.38
2021-10-18,32.44,9097409321.21,363690943.17
2021-10-19,31.87,8965645144.34,338960347.01
2021-10-20,34.96,9799904411.29,759622371.12
2021-10-21,35.97,10126731129.44,634729889.86
2021-10-22,34.49,9701115094.74,644772384.46
2021-10-23,34.21,9627773626.03,744788479.06
2021-10-24,35.83,10065537982.48,707025571.45
2021-10-25,34.38,9656048676.92,467722618.99
2021-10-26,35.37,9942968408.90,454062029.93
2021-10-27,42.95,12021810149.28,1878903455.57
2021-10-28,36.91,10409642032.83,1592951338.24
2021-10-29,38.17,10764390058.47,969093307.63
2021-10-30,39.42,11031992301.09,771669713.70
2021-10-31,37.19,10480183374.32,528493682.74
2021-11-01,37.43,10559438134.40,519743513.24
2021-11-02,37.47,10586218626.50,658157421.14
2021-11-03,37.01,10376028453.18,580153912.71
2021-11-04,38.46,10745418087.85,818788288.86
2021-11-05,37.51,10480314308.96,679549193.73
2021-11-06,36.98,10400440988.03,499859849.27
2021-11-07,36.33,10244147182.15,461254817.04
2021-11-08,35.79,10083434738.87,353094893.74
2021-11-09,36.61,10330121968.73,568099913.10
2021-11-10,35.80,10095596531.39,596355614.29
2021-11-11,32.15,9038643681.27,958058338.81
2021-11-12,33.11,9350310938.38,545566048.32
2021-11-13,32.13,9058251585.80,509823504.43
2021-11-14,32.67,9230015622.27,318201232.59
2021-11-15,31.93,8970050189.54,269835126.73
2021-11-16,31.57,8909778140.87,439310632.93
2021-11-17,28.57,8078906654.45,719487355.16
2021-11-18,29.58,8337175145.11,544347500.43
2021-11-19,26.48,7469852037.28,541730251.42
2021-11-20,28.21,7967362575.19,368544115.61
2021-11-21,29.57,8349293735.82,335268852.01
2021-11-22,31.38,8912097968.10,532750488.11
2021-11-23,32.17,9110774498.97,1150549965.82
2021-11-24,32.20,9114604077.28,700434562.84
2021-11-25,29.66,8391670073.98,506669333.44
2021-11-26,29.66,8414880384.02,419140392.14
2021-11-27,26.98,7622319623.08,708837722.94
2021-11-28,26.68,7535749992.01,328799181.65
2021-11-29,27.36,7747316279.19,371240244.21
2021-11-30,28.04,7940355631.04,337184501.80
2021-12-01,27.59,7853026387.36,436538350.19
2021-12-02,26.62,7539593630.53,378066238.43
2021-12-03,28.28,8019762550.94,446846473.57
2021-12-04,32.71,9351281608.90,1766732137.34
2021-12-05,28.05,7951023551.07,1743237399.63
2021-12-06,24.63,6950391853.08,824285278.56
2021-12-07,24.35,6901113373.16,799267750.18
2021-12-08,24.29,6870769351.29,525965427.18
2021-12-09,25.20,7139436879.32,536408376.47
2021-12-10,22.58,6468513656.96,383304204.74
2021-12-11,22.66,6478908461.17,406735968.62
2021-12-12,24.34,6909717423.02,450735731.55
2021-12-13,24.60,6943087545.05,344278470.52
2021-12-14,21.76,6178935441.09,383720189.11
2021-12-15,21.70,6150044743.51,318291686.62
2021-12-16,22.35,6334587758.18,423684439.94
2021-12-17,21.79,6193652395.81,303499783.92
2021-12-18,21.31,6047767022.86,279591203.29
2021-12-19,23.11,6534314844.35,281237445.16
2021-12-20,22.19,6330402283.99,276416211.75
