Day,Price,Market Cap,Volume
2021-09-01,48.64,5155997654.25,518206392.62
2021-09-02,64.19,6794931202.25,1511373855.74
2021-09-03,60.39,6397290717.71,1982656641.51
2021-09-04,63.17,6647591547.33,1578623553.08
2021-09-05,61.03,6499299998.82,976932257.27
2021-09-06,63.43,6729612235.76,641371155.21
2021-09-07,73.55,7786302240.29,1823846120.99
2021-09-08,70.94,7454162279.02,3545911110.71
2021-09-09,75.48,9171444405.76,2601541159.44
2021-09-10,80.49,9756571323.53,3011439028.81
2021-09-11,72.80,8767572830.84,2097535103.71
2021-09-12,72.48,8771746073.74,1080380231.62
2021-09-13,73.93,8934082805.08,873034173.28
2021-09-14,68.48,8282017838.27,1074542289.80
2021-09-15,67.46,8128945758.75,732861605.46
2021-09-16,71.14,8576318489.49,520398128.93
2021-09-17,67.50,8147464325.85,452038186.48
2021-09-18,61.57,7470110352.82,577529652.34
2021-09-19,63.38,7659258312.26,543779929.07
2021-09-20,60.80,7334406444.57,392962052.23
2021-09-21,52.94,6346813038.75,863740151.50
2021-09-22,51.15,6131273841.87,1011509917.71
2021-09-23,55.62,6694647393.14,701825279.00
2021-09-24,57.54,6937674057.32,829084100.56
2021-09-25,52.86,6371126268.72,751413924.18
2021-09-26,55.08,6670386651.38,533462940.72
2021-09-27,56.00,6754237896.55,880459909.72
2021-09-28,51.80,6251361721.47,521528021.91
2021-09-29,48.01,5801160154.14,447384217.51
2021-09-30,49.95,6014691420.29,453278620.59
2021-10-01,51.61,6225910577.17,395892106.76
2021-10-02,55.29,6650197197.65,478647137.27
2021-10-03,56.18,6760565447.32,439609527.04
2021-10-04,56.83,6861455071.16,405885923.41
2021-10-05,56.10,6762044788.68,419144954.02
2021-10-06,59.11,7132033441.45,415807017.78
2021-10-07,56.80,6864601838.91,807271705.24
2021-10-08,55.84,6721809454.21,466762883.44
2021-10-09,54.96,6627189666.98,267473068.79
2021-10-10,56.17,6760754551.07,165723928.97
2021-10-11,53.68,6467664391.83,168834991.05
2021-10-12,54.56,6551184924.40,203466931.13
2021-10-13,52.83,6365961559.32,243245954.98
2021-10-14,54.11,6515091763.56,269518147.50
2021-10-15,55.47,6680474677.02,294280615.60
2021-10-16,57.23,6884708377.08,311093865.30
2021-10-17,56.55,6815838516.18,174950679.71
2021-10-18,56.41,6792644344.63,145742590.31
2021-10-19,55.53,6692007524.31,234700017.03
2021-10-20,57.19,6860902624.10,152481919.01
2021-10-21,61.51,7395319947.68,462368696.55
2021-10-22,61.84,7443416590.51,1166854329.75
2021-10-23,63.12,7593436898.46,552027599.09
2021-10-24,63.51,7642556658.76,238654249.32
2021-10-25,61.97,7439762762.64,181604422.12
2021-10-26,65.67,7891946178.79,265489896.13
2021-10-27,62.93,7556045366.00,447730375.79
2021-10-28,58.12,6982592598.26,502026804.96
2021-10-29,60.20,7206828893.85,373335608.02
2021-10-30,61.26,7350002177.41,237026112.47
2021-10-31,59.50,7150938836.67,174495360.72
2021-11-01,59.44,7152092325.35,171110105.25
2021-11-02,59.17,7083447828.96,224464599.24
2021-11-03,61.24,7350221129.36,263043874.81
2021-11-04,62.51,7490135113.62,336989079.71
2021-11-05,59.68,7107784556.48,224134614.49
2021-11-06,59.08,7084311851.51,193736828.02
2021-11-07,61.41,7365614182.13,213527209.12
2021-11-08,63.85,8911342754.91,308127931.46
2021-11-09,65.33,9169411722.59,340564285.77
2021-11-10,62.49,8757945254.19,222251829.87
2021-11-11,59.02,8249673380.11,361221255.52
2021-11-12,59.41,8344377400.64,205750145.61
2021-11-13,58.04,8110462236.06,229041164.14
2021-11-14,55.99,7824351297.91,325743521.76
2021-11-15,56.11,7813426459.38,199234266.67
2021-11-16,55.20,7720419555.70,176923566.22
2021-11-17,50.50,7062489290.35,424376155.86
2021-11-18,51.75,7180639361.06,211977798.85
2021-11-19,50.23,6963488566.57,225177986.27
2021-11-20,52.71,7332873113.10,178834407.34
2021-11-21,53.55,7485497789.36,112188302.08
2021-11-22,52.06,7305899120.96,88515902.84
2021-11-23,49.47,6907924562.31,182342938.26
2021-11-24,50.65,7079914992.56,142339664.18
2021-11-25,50.02,6983337642.45,152783073.64
2021-11-26,52.84,7374906846.43,158355524.69
2021-11-27,47.61,6634797473.68,210605150.82
2021-11-28,47.91,6670175283.82,120659045.52
2021-11-29,50.66,7072811964.24,133751132.11
2021-11-30,51.75,7231136938.00,140371962.91
2021-12-01,50.72,7091590817.29,159538957.07
2021-12-02,50.85,7088525207.05,177984264.01
2021-12-03,49.39,6907570596.73,253824278.59
2021-12-04,47.27,6587195804.77,223306381.62
2021-12-05,43.88,6104726069.38,323248061.06
2021-12-06,43.85,6115970949.98,187763486.94
2021-12-07,43.94,6121361169.13,189386685.40
2021-12-08,42.89,5977087311.64,138533578.36
2021-12-09,43.98,6128933586.48,136570789.49
2021-12-10,40.36,5642027266.62,122042127.78
2021-12-11,38.81,5436736632.11,118108601.43
2021-12-12,40.33,5606222834.14,80326583.21
2021-12-13,41.29,5736615127.31,61318165.77
2021-12-14,37.60,5236708816.21,105867143.96
2021-12-15,38.86,5388285383.76,78308024.50
2021-12-16,39.38,5452376941.22,95532283.44
2021-12-17,38.43,5335812870.41,60530131.54
2021-12-18,37.61,5235881419.92,79957256.57
2021-12-19,39.98,5564825662.17,82613205.55
2021-12-20,39.82,5540961262.78,64522730.43
2021-12-21,40.60,5663823733.93,100140165.93
2021-12-22,42.10,5864903145.64,88097257.21
2021-12-23,41.47,5765553799.94,78002088.99
2021-12-24,43.14,5990875603.51,81406562.34
2021-12-25,42.69,5932179276.23,86757387.08
2021-12-26,42.97,5972682874.54,42080217.82
2021-12-27,42.67,5926777781.00,50797454.18
2021-12-28,42.65,5948844461.82,79197298.91
2021-12-29,40.15,5588627896.31,122492128.73
2021-12-30,38.51,5320541537.17,94769708.14
2021-12-31,38.91,5408345852.34,109892339.03
2022-01-01,38.30,5342377254.66,167280188.27
2022-01-02,40.32,5579801914.28,77564699.75
2022-01-03,40.17,5589676092.53,86162327.01
2022-01-04,40.23,5611749054.22,245190644.65
2022-01-05,41.51,5847024871.32,317199884.07
2022-01-06,38.31,5330542157.39,295654433.39
2022-01-07,38.67,5379326056.47,232118930.27
2022-01-08,35.59,4939462392.23,218247923.87
2022-01-09,35.20,4907748054.46,135955891.25
2022-01-10,37.22,5161764525.98,106049617.52
2022-01-11,38.10,5278812230.68,214797997.39
2022-01-12,39.77,5540046878.58,149771293.51
2022-01-13,41.46,5751433960.95,122629516.85
2022-01-14,40.92,5691611608.54,127929249.34
2022-01-15,44.63,6171820046.95,242533824.93
2022-01-16,46.10,6387771558.02,266387052.80
2022-01-17,46.48,6441459691.08,159918777.85
2022-01-18,44.47,6159980458.44,218539942.66
2022-01-19,44.98,6242778880.11,171144649.04
2022-01-20,46.68,6482387143.80,259676431.60
2022-01-21,45.15,6281433547.77,250807803.52
2022-01-22,38.35,5296962589.51,397675366.48
2022-01-23,33.59,4638885340.26,349907690.89
2022-01-24,36.03,4982516881.81,166194123.53
2022-01-25,35.73,4954503910.56,232396551.91
2022-01-26,36.60,5058873773.09,140326519.23
2022-01-27,36.60,5071843118.11,188170758.60
2022-01-28,38.34,5290903865.98,187440112.10
2022-01-29,40.09,5536842623.50,118731434.74
2022-01-30,41.69,5750567691.62,103798592.01
2022-01-31,41.13,5688808769.94,74451247.88
2022-02-01,43.70,6018294967.35,179964565.14
2022-02-02,45.28,6271678408.59,229640002.12
2022-02-03,42.96,5933123900.64,181856217.96
2022-02-04,42.41,5865358639.95,126438979.27
2022-02-05,46.14,6292370861.95,164799332.39
2022-02-06,46.24,6405709879.60,119257394.57
2022-02-07,46.66,6450976320.65,70767808.48
2022-02-08,47.29,6539289296.09,132917125.98
2022-02-09,46.52,6430006141.49,121741001.15
2022-02-10,47.92,6614894232.14,128373052.94
2022-02-11,44.85,6216857340.51,142076883.98
2022-02-12,43.43,5996314781.73,100142930.95
2022-02-13,44.19,6086597039.70,68114390.96
2022-02-14,44.57,6156305636.20,81547537.03
2022-02-15,44.91,6201324863.88,85905344.02
2022-02-16,47.18,6535164225.92,82104979.68
2022-02-17,46.50,6435579814.09,78154575.61
2022-02-18,43.69,6035385799.71,84659297.64
2022-02-19,43.16,5962493291.47,71923990.91
2022-02-20,42.84,5897515910.10,41249842.09
2022-02-21,41.07,5668919289.35,63477814.72
2022-02-22,39.91,5518314847.27,121423933.22
2022-02-23,41.56,5730462437.78,106945143.03
2022-02-24,40.94,5645814136.66,89877802.39
2022-02-25,41.33,5690540706.69,192109040.49
2022-02-26,43.16,5951219998.26,94431610.72
2022-02-27,43.33,5955926182.37,64061879.76
2022-02-28,41.64,5740194145.48,80469808.51
2022-03-01,45.96,6324331471.46,121660891.53
