Day,Price,Market Cap,Volume
2021-09-01,31.70,32535963685.02,4569057825.20
2021-09-02,32.97,33822604572.49,3159549414.57
2021-09-03,31.86,32719602764.60,1792704918.92
2021-09-04,33.43,34222384278.99,1894789965.77
2021-09-05,32.49,33466123091.02,1155544794.47
2021-09-06,34.27,35142925872.48,1262460653.61
2021-09-07,34.23,35143731453.00,1659932503.45
2021-09-08,27.93,28688050254.75,4111825922.31
2021-09-09,27.53,28490126294.13,2523472271.32
2021-09-10,29.69,30643022045.92,2236812413.37
2021-09-11,29.00,29788383579.60,2729974247.87
2021-09-12,31.43,32286865041.88,1677342484.67
2021-09-13,35.76,37027846170.79,3341446624.44
2021-09-14,34.82,35812324937.11,5604723293.87
2021-09-15,37.53,38788253004.44,2939726407.27
2021-09-16,36.33,37410339125.77,1625848750.93
2021-09-17,35.55,36546026114.95,1710265888.01
2021-09-18,33.09,34034533042.46,1782611570.31
2021-09-19,34.93,36039068294.79,1327354227.93
2021-09-20,33.74,34807420627.91,1019941670.76
2021-09-21,28.33,28858484282.21,2884063141.22
2021-09-22,25.94,26596968281.66,2393207898.41
2021-09-23,31.41,32330431374.68,2179016958.34
2021-09-24,33.46,34457686867.44,1701994083.15
2021-09-25,30.77,32097307439.38,2858400513.05
2021-09-26,30.04,31000841342.57,1508016469.17
2021-09-27,28.74,29660694061.67,1910397670.08
2021-09-28,27.68,28750637839.84,1239547492.51
2021-09-29,26.23,27312849334.24,1133874857.21
2021-09-30,27.33,28251846107.37,1141653463.51
2021-10-01,28.62,29647004904.20,946076212.74
2021-10-02,31.98,33124711534.89,1539100178.70
2021-10-03,32.20,33366977888.09,1093592994.40
2021-10-04,32.20,33433185196.46,981313959.14
2021-10-05,31.19,32355047103.45,1068187920.88
2021-10-06,31.54,32811530483.49,1153342607.52
2021-10-07,32.49,33631272711.71,1673853881.16
2021-10-08,33.83,35072084816.55,2437285587.38
2021-10-09,33.37,34620498524.94,1340022268.80
2021-10-10,36.37,37802353613.88,1629814362.54
2021-10-11,34.34,35710512172.95,1612950927.48
2021-10-12,34.11,35325841250.26,1433542116.61
2021-10-13,35.13,36538467935.61,1663686691.70
2021-10-14,41.73,43402384032.37,4527734457.72
2021-10-15,40.72,42297076381.18,2834739999.40
2021-10-16,43.59,45369612052.94,3340306020.13
2021-10-17,41.97,43859273192.06,2044464416.56
2021-10-18,42.13,43742927172.28,1678390358.36
2021-10-19,41.14,42776996273.43,1670187843.71
2021-10-20,41.42,43172393924.77,1362586696.12
2021-10-21,44.55,46502735484.66,2051643382.72
2021-10-22,43.00,44853525407.93,2259319122.65
2021-10-23,43.77,45743493577.48,2422252174.46
2021-10-24,44.13,45949461091.82,1133605760.27
2021-10-25,42.52,44266068982.24,1174173107.45
2021-10-26,44.59,46565972980.72,1262328203.41
2021-10-27,45.30,47076289145.01,1663350142.76
2021-10-28,40.49,42320923634.56,2822544773.75
2021-10-29,42.07,43915913929.22,2837544491.95
2021-10-30,44.12,46048093042.89,2174026709.47
2021-10-31,42.74,44630826101.60,921954043.12
2021-11-01,42.82,44886129168.91,1166429150.47
2021-11-02,50.09,52530888832.48,4318501726.15
2021-11-03,51.28,53365191562.93,2182640237.25
2021-11-04,53.34,55783091481.49,3252716884.51
2021-11-05,54.14,56578310063.03,2697750494.54
2021-11-06,51.99,54378059923.01,1720857363.09
2021-11-07,52.08,54554740326.25,1627969789.08
2021-11-08,52.40,54856754672.34,1340475200.63
2021-11-09,53.39,56053826261.21,1651861930.01
2021-11-10,50.97,53615095611.95,1748304840.75
2021-11-11,47.00,49245687240.41,3042657593.42
2021-11-12,47.83,50255317535.38,1783298683.20
2021-11-13,46.12,48284481979.41,1891156861.57
2021-11-14,47.28,49560802050.12,1068657955.27
2021-11-15,46.59,48616511838.58,844253258.68
2021-11-16,44.94,47241284463.34,1101847678.23
2021-11-17,41.18,43398597488.69,2820151302.87
2021-11-18,42.69,44819576742.97,1788604885.74
2021-11-19,38.93,41137039675.12,1985512677.78
2021-11-20,41.43,43630032597.81,1421375199.72
2021-11-21,42.18,44503624182.35,942752211.58
2021-11-22,42.58,45167296661.41,1105619165.48
2021-11-23,39.46,41758139803.89,1273900351.13
