Day,Price,Market Cap,Volume
2021-09-01,0.34,8106008885.78,725976245.91
2021-09-02,0.35,8362832480.18,691647115.42
2021-09-03,0.36,8534346756.02,762284019.43
2021-09-04,0.37,8724152428.01,756365567.50
2021-09-05,0.37,8845379582.09,720231599.22
2021-09-06,0.40,9342228654.57,843301191.68
2021-09-07,0.42,10042309978.97,1655290012.10
2021-09-08,0.34,7996822990.66,2046531747.38
2021-09-09,0.33,7853043329.97,1282062299.72
2021-09-10,0.33,7893155319.64,829154113.27
2021-09-11,0.32,7547117713.35,996236619.57
2021-09-12,0.33,7697335807.85,555655952.31
2021-09-13,0.33,7924936052.69,519357809.06
2021-09-14,0.32,7576709992.95,644651773.59
2021-09-15,0.33,7842380389.27,456759615.85
2021-09-16,0.34,8073282906.76,495005752.43
2021-09-17,0.33,7864301072.31,587322869.28
2021-09-18,0.32,7635737031.40,554343519.49
2021-09-19,0.32,7673330804.65,399599791.49
2021-09-20,0.32,7521324256.78,360911494.94
2021-09-21,0.28,6717173190.33,790688249.68
2021-09-22,0.27,6254105683.33,619427882.20
2021-09-23,0.29,6997617576.26,552111502.99
2021-09-24,0.30,7177052108.36,488280807.14
2021-09-25,0.28,6766899991.52,557488209.46
2021-09-26,0.28,6628738763.99,371264624.91
2021-09-27,0.28,6696676080.68,409150727.96
2021-09-28,0.27,6339822463.38,337276962.26
2021-09-29,0.26,6147249076.69,350227504.63
2021-09-30,0.27,6438767078.56,435966341.02
2021-10-01,0.28,6643428977.67,372666600.15
2021-10-02,0.30,7154324344.26,576841153.32
2021-10-03,0.32,7553597851.21,619877970.08
2021-10-04,0.32,7521022518.84,572202521.56
2021-10-05,0.31,7409966514.99,552857274.95
2021-10-06,0.32,7596294537.43,473599827.99
2021-10-07,0.36,8528846378.45,1050851734.46
2021-10-08,0.34,8219353693.78,1232709763.00
2021-10-09,0.34,8019237374.49,685101613.18
2021-10-10,0.35,8437151981.50,813570086.76
2021-10-11,0.33,7954061724.02,554398105.42
2021-10-12,0.34,8175489398.87,711762790.57
2021-10-13,0.33,7992704921.20,587692080.04
2021-10-14,0.37,8792125592.57,1141346693.50
2021-10-15,0.37,8886776543.78,845721054.56
2021-10-16,0.36,8706682813.33,859944687.44
2021-10-17,0.40,9562522396.28,1608571226.08
2021-10-18,0.39,9277956207.71,1028900475.18
2021-10-19,0.38,9196121074.92,857537863.30
2021-10-20,0.38,9062949980.73,532204363.97
2021-10-21,0.39,9437837013.59,742091570.12
2021-10-22,0.38,9041079559.76,827412487.73
2021-10-23,0.37,9057424152.65,554951886.80
2021-10-24,0.38,9159816486.51,411833729.10
2021-10-25,0.37,9021706080.95,527744210.96
2021-10-26,0.39,9302055307.64,471587486.79
2021-10-27,0.37,9057357055.65,500411775.85
2021-10-28,0.33,8049911822.80,890176689.96
2021-10-29,0.34,8321542607.38,777574483.04
2021-10-30,0.36,8750214108.83,587378533.74
2021-10-31,0.36,8658996277.83,557893950.16
2021-11-01,0.37,9033816398.55,1038978042.49
2021-11-02,0.37,8865369693.90,564666669.58
2021-11-03,0.38,9219485210.20,568619830.81
2021-11-04,0.39,9332794635.37,910610084.66
2021-11-05,0.37,8947454000.18,563294070.42
2021-11-06,0.36,8758940174.40,465838404.20
2021-11-07,0.36,8695781926.02,431334599.14
2021-11-08,0.36,8826909117.77,380616425.46
2021-11-09,0.38,9171884438.39,598363973.39
2021-11-10,0.41,10031713380.15,1265274307.38
2021-11-11,0.38,9331403240.56,1694234102.83
2021-11-12,0.39,9551468818.71,944206748.82
2021-11-13,0.38,9265206241.86,720333015.67
2021-11-14,0.38,9233520850.69,441641261.90
2021-11-15,0.38,9220948322.83,404600332.53
2021-11-16,0.38,9220145511.54,573994923.53
2021-11-17,0.35,8423588910.11,815541021.46
2021-11-18,0.35,8417712772.20,589982248.48
2021-11-19,0.33,7978393045.36,717422943.26
2021-11-20,0.36,8669626466.74,597707338.90
2021-11-21,0.35,8518705911.03,451958123.83
2021-11-22,0.35,8434777906.14,383962921.06
2021-11-23,0.34,8218681217.87,638715446.70
2021-11-24,0.34,8320783111.64,543797936.43
2021-11-25,0.33,7999660421.74,480545179.18
2021-11-26,0.34,8346298389.37,495686121.89
2021-11-27,0.33,8031408957.49,929261693.80
2021-11-28,0.33,7916214073.61,467221217.36
2021-11-29,0.32,7880678176.34,501478419.76
2021-11-30,0.33,8031219860.15,447000238.73
2021-12-01,0.34,8210078096.14,648967329.13
2021-12-02,0.33,8034326921.90,461298514.80
2021-12-03,0.34,8222150397.03,436521175.87
2021-12-04,0.33,8132540502.24,1153941727.28
2021-12-05,0.29,7128707665.97,1401405673.15
2021-12-06,0.28,6940745063.28,813573868.17
2021-12-07,0.30,7310496919.24,1062124001.00
2021-12-08,0.29,7095318248.69,599275850.28
2021-12-09,0.31,7553472365.19,702627529.92
2021-12-10,0.28,6782285465.95,501546360.29
2021-12-11,0.26,6471749623.98,412746544.82
2021-12-12,0.27,6756721184.05,375639147.59
2021-12-13,0.28,6817662576.93,281044512.88
2021-12-14,0.25,6270559419.99,341023156.22
2021-12-15,0.27,6581966329.92,523007100.09
2021-12-16,0.27,6742111743.02,482195979.21
2021-12-17,0.26,6334177206.68,364092841.89
2021-12-18,0.26,6307075342.86,389034787.72
2021-12-19,0.26,6317650904.55,360746457.46
2021-12-20,0.25,6266531073.74,325117928.67
2021-12-21,0.26,6425173772.51,682003759.39
