Day,Price,Market Cap,Volume
2021-09-01,108.71,31632430274.41,7097442296.83
2021-09-02,110.82,32218252304.33,3649705606.85
2021-09-03,128.67,37338512656.09,4623249675.44
2021-09-04,146.36,42571321335.87,6871215127.90
2021-09-05,139.59,40720531105.92,3607645007.29
2021-09-06,142.14,41412015757.63,2711248607.01
2021-09-07,164.56,47904979408.23,5245858966.57
2021-09-08,173.31,51322390022.25,16149087501.30
2021-09-09,189.34,55627271034.28,12034756697.74
2021-09-10,188.28,55264334912.29,12182432665.18
2021-09-11,178.32,52325632036.02,6992113162.71
2021-09-12,177.94,52220905554.68,5327211599.24
2021-09-13,174.88,51473851354.05,3006790022.73
2021-09-14,169.28,49653193581.09,6270536793.44
2021-09-15,157.38,46493824080.66,5484253084.15
2021-09-16,158.60,46994383928.49,3973589945.00
2021-09-17,151.95,45094080634.84,3163024291.19
2021-09-18,147.58,43906621684.00,4637329446.06
2021-09-19,170.11,50565779823.43,5288896343.37
2021-09-20,153.33,45589411995.18,3442771809.93
2021-09-21,133.37,39478971644.30,5652873068.78
2021-09-22,122.69,36248052948.59,5306957386.52
2021-09-23,148.33,44125796474.82,4912176158.17
2021-09-24,150.39,44686382478.56,3353529940.51
2021-09-25,139.31,41548029058.16,3863693217.85
2021-09-26,136.84,40572796552.98,2059643190.93
2021-09-27,135.80,40356234736.38,2683407146.31
2021-09-28,136.26,40533909717.20,2989640865.29
2021-09-29,130.60,39030320223.36,2409481752.98
2021-09-30,135.28,40196990252.30,2423220767.18
2021-10-01,141.18,42018890336.79,2213933967.64
2021-10-02,161.37,47883980396.73,4217104529.36
2021-10-03,169.21,50355827427.97,3290801786.05
2021-10-04,172.86,51567116629.13,2990394711.97
2021-10-05,167.88,50072719494.08,3108612675.20
2021-10-06,164.37,49008643389.99,2550034958.93
2021-10-07,154.09,46002942256.34,3216047716.75
2021-10-08,154.26,46145608847.86,2469488735.06
2021-10-09,158.91,47345863609.85,2714913213.20
2021-10-10,157.34,47177850270.15,1421850535.65
2021-10-11,147.70,44343249688.31,1495896606.83
2021-10-12,144.86,43203031420.33,1718475615.25
2021-10-13,152.00,45622740431.64,2766260744.01
2021-10-14,148.39,44499473671.89,1975667394.42
2021-10-15,150.09,45052609321.75,1912976981.96
2021-10-16,162.98,48823858407.19,3892259612.83
2021-10-17,158.27,47599650302.31,1481556354.01
2021-10-18,159.86,47919023512.04,2132944251.54
2021-10-19,157.38,47243856329.81,1619036320.36
2021-10-20,156.39,46992561227.94,1345983825.33
2021-10-21,175.60,52336972845.39,3069126856.40
2021-10-22,189.06,56745796681.76,6298926456.01
2021-10-23,197.83,59570438795.93,6789555146.64
2021-10-24,198.31,59635176948.86,2951218516.18
2021-10-25,203.17,60949072513.09,3114589452.21
2021-10-26,211.19,63765586638.27,4469234352.35
2021-10-27,199.75,60474514072.54,3052799572.79
2021-10-28,183.54,55282416869.14,4812686988.41
2021-10-29,195.09,58664473682.87,3385641009.22
2021-10-30,199.78,60296944148.16,2703331790.53
2021-10-31,193.34,58207049317.82,1651079244.15
2021-11-01,202.39,61090424896.04,2508960378.25
2021-11-02,203.81,61206174446.07,3098391561.70
2021-11-03,220.65,65196157014.88,2953101041.25
2021-11-04,242.05,72820184828.91,5949095156.10
2021-11-05,249.06,74509034095.49,4457165321.35
2021-11-06,237.89,71642292583.51,2814464970.69
2021-11-07,259.24,77427308372.13,3906155465.66
2021-11-08,250.36,75738472890.53,2644011982.25
2021-11-09,248.82,75445282061.28,3223918132.66
2021-11-10,239.42,72453801809.52,2681222975.33
