Day,Price,Market Cap,Volume
2021-09-01,2.79,89320739294.46,3914011834.10
2021-09-02,2.86,91803402850.64,3819285059.09
2021-09-03,2.96,95003730487.98,6329404683.25
2021-09-04,2.97,94699098504.00,4310135202.26
2021-09-05,2.84,91207581634.02,3678225416.90
2021-09-06,2.91,93377934837.93,3222834374.36
2021-09-07,2.84,91135287333.08,3596945427.96
2021-09-08,2.51,80409173519.45,9579264086.06
2021-09-09,2.48,80226388042.94,7155681412.91
2021-09-10,2.52,80864925455.62,5008904927.51
2021-09-11,2.38,76011031339.38,5063772408.98
2021-09-12,2.61,83644050025.62,7277175317.80
2021-09-13,2.60,83567686530.87,7402829012.08
2021-09-14,2.42,77370641706.13,5428095004.01
2021-09-15,2.40,76881051804.17,3461669464.28
2021-09-16,2.49,79647419225.18,3923375598.29
2021-09-17,2.43,77800286104.44,2880421283.98
2021-09-18,2.35,75633602743.41,2101364343.83
2021-09-19,2.37,75942505891.08,1786853952.62
2021-09-20,2.29,73534559243.04,1890751815.81
2021-09-21,2.08,66467363740.22,5304108501.54
2021-09-22,1.97,63007572370.17,5359857791.29
2021-09-23,2.24,71610128886.37,4336704841.58
2021-09-24,2.33,74492626868.78,2859554202.03
2021-09-25,2.27,74002539819.04,5125188372.21
2021-09-26,2.31,74201342932.37,5042846268.66
2021-09-27,2.21,72357770423.40,3307540082.59
2021-09-28,2.14,68586122051.52,2386436991.21
2021-09-29,2.04,65557023880.65,2544152362.20
2021-09-30,2.06,65835114804.14,2297621518.58
2021-10-01,2.12,67871265795.14,2092736072.86
2021-10-02,2.25,71980741780.63,2511823046.24
2021-10-03,2.25,72017933348.18,2194904017.55
2021-10-04,2.26,72529381282.71,1560814022.06
2021-10-05,2.20,70582726654.44,1630672169.71
2021-10-06,2.24,71779849396.20,1499391673.92
2021-10-07,2.21,70967214662.65,2144512119.75
2021-10-08,2.28,72987443161.14,2669936578.60
2021-10-09,2.23,71588795681.69,1521104723.95
2021-10-10,2.27,72764350708.78,1322555134.04
2021-10-11,2.20,70297930939.29,1430279071.75
2021-10-12,2.17,69443286763.18,1823096849.78
2021-10-13,2.12,67955499506.26,2149638841.67
2021-10-14,2.19,70197147291.99,1877291562.80
2021-10-15,2.17,69728970781.44,1599892626.27
2021-10-16,2.23,71349162035.33,2748616055.35
2021-10-17,2.19,70319790103.47,1883705285.38
2021-10-18,2.16,69142581315.22,1425207571.11
2021-10-19,2.13,68608888299.15,1472254043.76
2021-10-20,2.12,67789450192.07,1505341304.49
2021-10-21,2.19,70402677877.70,1964178910.71
2021-10-22,2.15,68887153531.86,3295703229.72
2021-10-23,2.17,69515903274.49,2074957085.04
2021-10-24,2.17,69699385114.51,1350109773.28
2021-10-25,2.13,68039453319.85,1377128075.27
2021-10-26,2.15,69027525982.03,1479846425.62
2021-10-27,2.14,68813391261.44,1975499713.59
2021-10-28,1.92,61715577622.51,4104852629.76
2021-10-29,1.99,64046931994.97,3519101073.98
2021-10-30,2.02,64529247718.78,2105358110.48
2021-10-31,1.95,62586219628.05,1583695724.08
2021-11-01,1.97,63182237770.93,1841470220.64
2021-11-02,1.95,62573456803.62,1949617531.46
