Day,Price,Market Cap,Volume
2021-09-01,29.58,15407946680.88,783954256.78
2021-09-02,31.05,16128419939.49,877875674.61
2021-09-03,30.04,15623666079.30,447984348.17
2021-09-04,28.62,14865045190.27,954422714.91
2021-09-05,28.67,14958201738.92,474162337.70
2021-09-06,29.31,15209137505.75,427663408.88
2021-09-07,28.99,15099884141.55,693745684.04
2021-09-08,24.39,12666014861.15,1253299880.95
2021-09-09,23.23,12086066790.04,769781310.31
2021-09-10,23.32,12160029204.93,559191926.91
2021-09-11,22.24,11542729782.08,457902342.61
2021-09-12,22.70,11798032959.64,321145858.24
2021-09-13,23.77,12383055974.26,403802698.38
2021-09-14,22.77,11820309693.93,444930553.33
2021-09-15,25.72,13398897666.15,570879782.19
2021-09-16,27.34,14240178335.68,608722043.92
2021-09-17,26.31,13659160597.02,564251576.41
2021-09-18,24.26,12674179714.19,433400713.34
2021-09-19,24.47,12709544325.48,246937881.14
2021-09-20,23.91,12440989942.97,214205298.33
2021-09-21,20.80,10765678763.92,532993826.00
2021-09-22,18.89,9794322823.10,495596372.69
2021-09-23,21.50,11154749131.83,447596020.94
2021-09-24,21.55,11202622681.35,262156345.59
2021-09-25,19.62,10234832653.05,432897752.10
2021-09-26,19.57,10175032976.19,265078098.44
2021-09-27,23.89,12335326028.86,1583534191.85
2021-09-28,22.40,11705363838.06,1066548559.20
2021-09-29,22.93,11941770347.72,1290304392.04
2021-09-30,23.03,11953447834.33,780794940.04
2021-10-01,23.44,12160020538.52,517424055.80
2021-10-02,25.65,13277805312.41,700423037.22
2021-10-03,26.18,13605115540.60,594393104.36
2021-10-04,26.04,13544155546.82,343004136.67
2021-10-05,25.30,13186914971.84,402599015.46
2021-10-06,25.68,13374376468.80,375749110.06
2021-10-07,25.32,13161254609.74,424072459.67
2021-10-08,25.59,13290767666.73,374299517.93
2021-10-09,24.72,12877029267.89,320602934.34
2021-10-10,25.19,13112639636.09,246026272.24
2021-10-11,24.26,12596667450.02,298370108.99
2021-10-12,24.17,12538232546.85,272560317.23
2021-10-13,23.40,12176411994.98,277583514.93
2021-10-14,24.66,12807967415.36,612128286.42
2021-10-15,26.29,13655956591.02,463096854.77
2021-10-16,25.96,13469626951.61,467610593.48
2021-10-17,27.12,14109694105.96,490412060.37
2021-10-18,25.96,13517782444.02,362912523.50
2021-10-19,25.45,13249316619.38,381059639.28
2021-10-20,26.06,13521198538.48,235616325.62
2021-10-21,27.06,14116940632.19,282780675.54
2021-10-22,26.14,13620429173.75,360470398.49
2021-10-23,25.74,13396792973.20,316915450.56
2021-10-24,26.90,13991892055.48,239143362.52
2021-10-25,25.90,13436193398.81,233726870.82
2021-10-26,26.75,13876299668.89,221176714.30
2021-10-27,26.58,13863398310.46,519809746.02
2021-10-28,24.27,12621541966.39,631783400.61
2021-10-29,24.93,12892763063.12,404365417.44
2021-10-30,25.39,13216408015.20,275110408.00
2021-10-31,24.87,12931601553.45,174909252.07
2021-11-01,25.01,13016475092.94,196887636.84
2021-11-02,25.68,13320068600.35,325966171.11
2021-11-03,26.19,13613199661.37,240004866.09
2021-11-04,26.82,13939660255.07,432736108.74
2021-11-05,25.85,13332587493.12,374650977.71
2021-11-06,25.67,13331260347.53,279022815.78
2021-11-07,25.17,13076005779.50,221034141.72
2021-11-08,25.42,13211821545.09,142846713.19
2021-11-09,26.26,13725860573.63,316870671.20
2021-11-10,26.39,13715816807.32,491603513.20
2021-11-11,25.35,13136983216.71,669815422.19
2021-11-12,25.50,13244138246.01,297645670.53
2021-11-13,24.67,12791948273.39,263284355.60
2021-11-14,24.75,12870930024.00,151320123.19
2021-11-15,24.67,12760905804.83,146910206.72
2021-11-16,24.09,10913264374.69,229177550.95
2021-11-17,21.81,9888225316.59,476385159.51
2021-11-18,21.97,9889058522.68,247906181.61
2021-11-19,20.05,9070582651.72,294366411.09
2021-11-20,21.30,9610398035.36,208319586.15
2021-11-21,22.08,9993833783.08,176706364.56
2021-11-22,21.89,9948254980.98,140874640.95
2021-11-23,21.01,9504718616.52,273495206.09
2021-11-24,22.22,10066987312.43,239152711.74
2021-11-25,20.80,9416239526.67,211810003.99
2021-11-26,21.36,9682038994.95,212616477.47
2021-11-27,19.24,8723435955.02,259627590.13
2021-11-28,19.39,8762994782.12,136997332.62
2021-11-29,20.15,9129278048.60,230952471.65
2021-11-30,20.30,9207203592.37,186503290.99
2021-12-01,21.14,9552390672.59,265088533.79
2021-12-02,21.00,9510282840.83,1442110523.83
2021-12-03,22.41,10179540979.14,528379668.85
