Day,Price,Market Cap,Volume
2021-09-01,3419.06,3939610032.52,5942070.29
2021-09-02,3762.76,4355385527.07,44627055.09
2021-09-03,3771.26,4400074823.62,11030319.43
2021-09-04,3904.08,4580908849.44,7378182.09
2021-09-05,3871.67,4562573934.92,6496137.51
2021-09-06,3923.75,4614944422.94,2332407.13
2021-09-07,3899.08,4629403641.29,16590347.79
2021-09-08,3421.66,4243360201.35,24501053.14
2021-09-09,3492.42,4367036811.77,11094252.24
2021-09-10,3390.06,4249377601.52,21284929.04
2021-09-11,3155.64,3956928211.47,30184250.34
2021-09-12,3203.56,4062070879.17,649227.89
2021-09-13,3371.46,4295686319.83,18239823.58
2021-09-14,3249.24,4138885968.63,9195919.44
2021-09-15,3371.51,4320488277.54,17883109.74
2021-09-16,3563.39,4564047642.66,16664008.95
2021-09-17,3536.57,4549280565.72,42294799.01
2021-09-18,3367.04,4363113999.86,16628883.74
2021-09-19,3395.26,4397679688.85,11024064.07
2021-09-20,3306.74,4256184677.31,3188276.60
2021-09-21,2945.11,3813486306.22,29658245.49
2021-09-22,2718.11,3548628013.66,4188011.31
2021-09-23,3037.40,3960386496.29,5306459.26
2021-09-24,3134.02,4097217484.91,11950530.15
2021-09-25,2907.75,3836860649.45,17438520.12
2021-09-26,2917.22,3809603194.11,11381243.09
2021-09-27,3030.25,3970274349.82,10173832.81
2021-09-28,2934.72,3858926184.67,12097231.40
2021-09-29,2796.30,3691496027.39,10549648.37
2021-09-30,2828.21,3727902725.88,9568146.18
2021-10-01,2980.48,3949031853.95,5082557.51
2021-10-02,3278.40,4355913555.67,17597389.75
2021-10-03,3373.67,4491337310.99,27073743.30
2021-10-04,3406.34,4545561582.58,7339615.62
2021-10-05,3383.18,4551721778.45,17294244.19
2021-10-06,3497.28,4780833065.12,4107458.95
2021-10-07,3564.85,4893690070.45,10472440.93
2021-10-08,3572.78,4905668900.81,37195417.52
2021-10-09,3543.89,4887556006.07,14337599.19
2021-10-10,3564.27,4912626494.78,9678206.68
2021-10-11,3405.53,4703519712.34,9471839.12
2021-10-12,3497.62,4847650322.78,8725530.75
2021-10-13,3473.76,4836544059.70,4925935.79
2021-10-14,3577.20,4974157811.82,9343734.59
2021-10-15,3771.05,5249075931.29,20844968.05
2021-10-16,3853.85,5363151343.09,7308645.31
2021-10-17,3831.96,5333535755.55,20441946.87
2021-10-18,3816.24,5317801206.57,10808583.05
2021-10-19,3720.39,5206520369.19,8354967.97
2021-10-20,3845.81,5415682982.84,48334709.15
2021-10-21,4151.98,5841057347.65,30565497.47
2021-10-22,4045.57,5707843626.38,27756953.89
2021-10-23,3976.50,5610708639.25,13036049.65
2021-10-24,4155.01,5837502728.80,5761039.50
2021-10-25,4069.94,5749926848.17,26416605.38
2021-10-26,4199.83,5953059092.54,20046295.36
2021-10-27,4102.10,5843342602.07,15101408.58
2021-10-28,3939.65,5592327878.26,14766400.50
2021-10-29,4257.52,6028914717.70,22282825.88
2021-10-30,4384.35,6259223476.76,13810579.78
2021-10-31,4286.65,6097961335.77,15927133.19
2021-11-01,4265.92,6095952587.07,12336142.63
2021-11-02,4293.25,6170713784.56,18314630.74
2021-11-03,4552.33,6554099528.47,6476201.44
2021-11-04,4573.73,6594092614.56,7548962.10
2021-11-05,4516.09,6499136992.01,54404228.36
2021-11-06,4458.10,6454118225.87,8446342.47
2021-11-07,4493.45,6499121489.32,4476623.55
2021-11-08,4587.05,6649159267.81,5700462.72
2021-11-09,4775.45,6947051933.09,12420678.88
2021-11-10,4711.49,6886248423.21,7289376.37
2021-11-11,4598.41,6728114010.99,10334934.81
2021-11-12,4711.59,6891785584.01,18420629.45
2021-11-13,4636.90,6799593755.63,7373525.74
2021-11-14,4621.57,6789892928.02,3639004.10
2021-11-15,4598.07,6735285107.82,8384211.28
2021-11-16,4550.21,6725664449.27,16549890.32
2021-11-17,4209.69,6243240709.39,10365591.16
2021-11-18,4251.53,6283930836.44,6994019.64
2021-11-19,3954.91,5849360682.38,9531216.65
2021-11-20,4285.83,6348634516.39,90687276.06
2021-11-21,4394.15,6542839156.85,4001936.53
2021-11-22,4308.21,6432456065.06,10954859.63
2021-11-23,4068.07,6081683728.81,14424167.07
2021-11-24,4319.16,6455805337.89,15143185.14
2021-11-25,4232.58,6356678942.45,9221537.97
2021-11-26,4489.56,6759971405.74,7518880.67
2021-11-27,4014.44,6028962644.78,9005242.94
2021-11-28,4058.92,6110073492.14,929404.05
2021-11-29,4249.01,6400148695.85,1099443.15
2021-11-30,4383.71,6624953873.11,640533.00
2021-12-01,4596.52,6968542633.27,494484.51
2021-12-02,4545.16,6896581704.18,6505661.99
2021-12-03,4500.01,6840774744.63,4510463.85
2021-12-04,4212.12,6446550360.66,12053480.71
2021-12-05,4073.83,6227382852.00,8118427.25
2021-12-06,4157.04,6378017718.21,3526509.63
2021-12-07,4307.94,6630650363.09,20848780.43
2021-12-08,4266.90,6627832859.68,7489741.30
2021-12-09,4397.51,6820706315.63,10948445.06
2021-12-10,4114.21,6423662628.18,4634653.49
2021-12-11,3879.77,6089205950.66,11029150.40
2021-12-12,4045.94,6339375293.11,9527545.62
2021-12-13,4097.18,6441079577.15,8090903.64
2021-12-14,3753.98,5914080997.13,9423223.61
2021-12-15,3829.62,6010594880.60,4657393.23
2021-12-16,3987.92,6270780455.06,15233993.78
2021-12-17,3935.69,6206399323.13,15019048.70
2021-12-18,3861.52,6104607352.58,10412098.07
2021-12-19,3939.65,6231647992.17,3761670.44
2021-12-20,3907.64,6237008946.75,20126089.42
2021-12-21,3930.47,6286686499.46,10049888.39
2021-12-22,4016.04,6428831755.75,27058841.18
2021-12-23,3971.81,6367973060.59,7226854.51
2021-12-24,4088.97,6541985648.98,6692048.38
2021-12-25,4012.08,6482464021.96,4081789.84
2021-12-26,4083.12,6614876916.09,5501738.87
2021-12-27,4050.75,6557314511.86,4793769.01
2021-12-28,4019.32,6528991955.40,4893703.89
2021-12-29,3778.22,6151342374.97,5890546.38
2021-12-30,3617.30,5860874473.18,9069209.34
2021-12-31,3697.61,6015406885.86,19061837.45
2022-01-01,3666.15,5985253188.66,9013148.66
2022-01-02,3751.83,6118126216.45,7915144.29
2022-01-03,3826.69,6279721591.51,9496328.03
2022-01-04,3759.18,6181903698.90,5334854.20
2022-01-05,3789.76,6328037480.29,3259961.76
2022-01-06,3545.89,5901619443.05,11972929.41
2022-01-07,3402.91,5683299495.43,25054102.38
2022-01-08,3186.73,5338088086.63,107727979.28
2022-01-09,3080.49,5179242921.90,27334589.63
2022-01-10,3152.78,5276447356.20,2961502.16
2022-01-11,3083.40,5169447691.37,11548401.92
2022-01-12,3238.07,5459002556.20,10506302.08
2022-01-13,3372.03,5678455226.55,9079578.31
2022-01-14,3256.28,5499821250.12,21840838.53
2022-01-15,3311.52,5590635170.54,9204659.35
2022-01-16,3326.78,5629903308.39,3342483.20
2022-01-17,3353.95,5684399343.53,22520879.57
2022-01-18,3209.34,5450046634.16,18637190.35
2022-01-19,3159.54,5368217633.01,2776977.69
2022-01-20,3084.88,5264302643.41,9344475.06
2022-01-21,3006.63,5136133913.05,64404321.64
2022-01-22,2559.54,4383335547.02,21968253.07
2022-01-23,2408.08,4151138270.60,161827158.34
2022-01-24,2540.61,4479288350.97,24236955.10
2022-01-25,2441.28,4324054467.36,38358510.54
2022-01-26,2459.66,4360899813.13,2874190.35
2022-01-27,2468.18,4389936228.10,2038507.95
2022-01-28,2418.39,4295848286.00,12382703.79
2022-01-29,2548.24,4552675105.30,9464832.92
2022-01-30,2589.93,4630697684.84,126222752.99
2022-01-31,2599.76,4665257895.30,1861308.41
2022-02-01,2685.47,4819093900.23,88631629.12
2022-02-02,2799.06,5032086441.39,32273684.52
2022-02-03,2681.44,4831914913.08,17530500.53
2022-02-04,2664.73,4807337259.91,3659956.23
2022-02-05,2957.36,5371061755.90,12351090.11
2022-02-06,3014.04,5496269311.07,16405808.56
2022-02-07,3059.71,5593499468.29,7360408.45
2022-02-08,3143.07,5757527328.12,7658213.58
2022-02-09,3122.16,5746794609.33,5226009.98
2022-02-10,3243.85,5974875308.54,5385625.92
2022-02-11,3077.56,5691401804.71,9535687.63
2022-02-12,2922.28,5430438880.95,6685800.73
2022-02-13,2910.94,5399189284.81,3062520.87
2022-02-14,2890.40,5403565399.60,34200849.01
2022-02-15,2931.63,5487920362.90,2013634.24
2022-02-16,3179.12,5973608152.89,2571494.97
2022-02-17,3130.78,5900148555.81,3365820.65
2022-02-18,2878.92,5453583529.49,2376746.77
2022-02-19,2786.62,5289599486.72,6300468.55
2022-02-20,2763.95,5242481125.50,15215109.05
2022-02-21,2636.74,5030332867.17,15169774.18
2022-02-22,2567.49,4909454776.92,7179022.34
2022-02-23,2640.16,5117384848.72,21487786.23
2022-02-24,2593.19,5110445568.99,3963238.47
2022-02-25,2595.75,5121443878.63,19460624.06
2022-02-26,2765.63,5470258988.25,8649737.14
2022-02-27,2777.61,5507643180.07,1672899.62
2022-02-28,2625.82,5228048429.35,3502295.35
2022-03-01,2912.90,5853266536.66,5807037.31
