Day,Price,Market Cap,Volume
2021-09-01,0.25,2390529215.41,159980156.39
2021-09-02,0.26,2538920246.47,107321088.68
2021-09-03,0.27,2633377668.67,179364713.00
2021-09-04,0.28,2738438844.41,140076039.67
2021-09-05,0.31,3031127941.42,215001500.55
2021-09-06,0.31,2936575083.83,152342687.54
2021-09-07,0.31,3010190618.98,134837522.47
2021-09-08,0.27,2631269053.54,377432857.88
2021-09-09,0.32,3052753764.26,264166166.99
2021-09-10,0.33,3218971194.05,431732051.29
2021-09-11,0.31,3021478821.07,196854711.86
2021-09-12,0.36,3481404561.41,405469855.21
2021-09-13,0.42,4063707171.55,528294583.67
2021-09-14,0.43,4131816507.48,896071442.67
2021-09-15,0.46,4449645539.49,717928652.49
2021-09-16,0.51,4909713321.98,1226610156.26
2021-09-17,0.48,4605779511.65,1044390778.43
2021-09-18,0.42,4131425281.85,377496419.94
2021-09-19,0.43,4110852962.16,275849946.70
2021-09-20,0.40,3857140459.03,222132076.43
2021-09-21,0.34,3283218602.54,482497165.47
2021-09-22,0.30,2914645986.27,361446199.07
2021-09-23,0.37,3821541765.11,334879308.31
2021-09-24,0.38,3946434341.07,327249900.76
2021-09-25,0.35,3623252541.87,364749754.94
2021-09-26,0.35,3542655378.80,173670971.26
2021-09-27,0.34,3464920448.39,179021442.91
2021-09-28,0.32,3289045349.33,137539028.83
2021-09-29,0.30,3140882748.29,126220149.17
2021-09-30,0.31,3213816611.61,137855990.42
2021-10-01,0.34,3536901030.53,152023688.03
2021-10-02,0.37,3819327305.13,165964938.03
2021-10-03,0.39,4053733178.91,207515033.22
2021-10-04,0.40,4193824733.73,253807067.94
2021-10-05,0.41,4274063960.63,290225159.22
2021-10-06,0.40,4210685364.57,202753155.73
2021-10-07,0.38,3983199812.35,207654971.98
2021-10-08,0.38,5611759414.66,204501509.29
2021-10-09,0.37,5532494024.03,143042737.17
2021-10-10,0.37,5540219352.24,111008901.93
2021-10-11,0.34,5040033573.64,99408039.63
2021-10-12,0.35,5102469327.41,110494121.67
2021-10-13,0.35,5208181214.18,140928026.16
2021-10-14,0.36,5326729633.63,110116039.01
2021-10-15,0.39,5689881580.55,168304987.98
2021-10-16,0.37,5462511478.49,161279707.83
2021-10-17,0.38,5560539160.23,96640194.09
2021-10-18,0.36,5294356881.02,96817728.08
2021-10-19,0.36,5297433010.40,117982180.88
2021-10-20,0.38,5591945496.66,124350838.05
2021-10-21,0.40,5987404758.00,243703988.88
2021-10-22,0.38,5673549317.34,143958151.98
2021-10-23,0.38,5701111715.31,93467722.25
2021-10-24,0.38,5707488629.14,72808998.93
2021-10-25,0.37,5526964210.64,89160480.74
2021-10-26,0.39,5855047106.71,120532002.97
2021-10-27,0.39,5884142756.05,182545758.37
2021-10-28,0.35,5287142422.41,226583976.46
2021-10-29,0.37,5604813982.11,156078376.99
2021-10-30,0.39,5881955545.37,147640585.61
2021-10-31,0.42,6294651000.22,445078531.89
2021-11-01,0.41,6124763656.92,371366581.35
2021-11-02,0.40,6093829865.56,203132901.26
2021-11-03,0.40,5987305498.67,124278179.04
2021-11-04,0.39,5937389077.19,120608587.93
2021-11-05,0.39,5918865406.64,110702350.90
2021-11-06,0.39,5962641671.58,117677215.44
2021-11-07,0.39,5886861383.87,78164290.74
2021-11-08,0.40,5972071537.43,68131910.78
2021-11-09,0.42,6434390205.60,415208112.42
2021-11-10,0.43,6513001608.94,202490132.75
