Day,Price,Market Cap,Volume
2021-09-01,1.00,2401286169.77,97653082.21
2021-09-02,1.00,2416087793.26,84050626.48
2021-09-03,1.00,2425350892.09,85964984.40
2021-09-04,1.00,2427136890.22,72014934.45
2021-09-05,1.00,2444442891.93,35911280.25
2021-09-06,1.00,2444928838.89,42498465.89
2021-09-07,1.00,2458209005.49,60790013.71
2021-09-08,1.00,2464769354.09,181767149.68
2021-09-09,1.00,2462761291.66,119553485.92
2021-09-10,1.00,2482208232.77,107268744.11
2021-09-11,1.01,2528836440.96,269027926.37
2021-09-12,1.01,2560622395.22,124304979.45
2021-09-13,1.01,2563493660.40,96644540.60
2021-09-14,1.01,2570805209.92,134195305.54
2021-09-15,1.01,2584528810.40,184257100.02
2021-09-16,1.00,2592079756.21,136876518.27
2021-09-17,1.01,2598087173.88,132464741.00
2021-09-18,1.01,2617402695.96,76897044.34
2021-09-19,1.01,2617139674.70,59532099.48
2021-09-20,1.01,2623495872.33,65221774.68
2021-09-21,1.00,2629095366.38,151643381.32
2021-09-22,1.00,2621590319.53,124149098.84
2021-09-23,1.00,2640628718.30,112343607.03
2021-09-24,1.00,2659501395.48,72398298.22
2021-09-25,1.00,2664721042.29,128872152.14
2021-09-26,1.00,2671117374.99,60838201.18
2021-09-27,1.01,2670162112.43,75381069.25
2021-09-28,1.00,2642758612.01,79055890.14
2021-09-29,1.00,2660491837.96,64229236.28
2021-09-30,1.00,2686471016.74,69723706.28
2021-10-01,1.00,2682926089.18,46724265.80
2021-10-02,1.00,2677362426.26,76056532.61
2021-10-03,1.00,2677864797.14,58682915.82
2021-10-04,1.00,2683753467.21,68776597.49
2021-10-05,1.00,2694117029.13,90010241.88
2021-10-06,1.00,2694867130.23,57757246.30
2021-10-07,1.00,2697338241.23,51615963.48
2021-10-08,1.00,2707635486.76,83905079.67
2021-10-09,1.00,2721993796.72,80804309.37
2021-10-10,1.00,2728171409.91,28834304.29
2021-10-11,1.00,2723943736.57,29454243.29
2021-10-12,1.01,2736019288.40,38561120.41
2021-10-13,1.00,2733502796.31,54294385.12
2021-10-14,1.00,2737936744.96,41421534.18
2021-10-15,1.00,2728714980.32,49959585.41
2021-10-16,1.00,2740231570.29,48859051.90
2021-10-17,1.00,2739966476.92,53460048.97
2021-10-18,1.00,2744132894.74,27047940.03
2021-10-19,1.00,2741426898.67,39659773.24
2021-10-20,1.01,2743263379.99,43993179.60
2021-10-21,1.00,2746816272.24,68327727.63
2021-10-22,1.00,2738407821.22,103751768.27
2021-10-23,1.01,2750181133.56,107933280.22
2021-10-24,1.00,2764468105.14,69468992.90
2021-10-25,1.01,2763448641.98,58250211.26
2021-10-26,1.01,2774713546.66,79003489.38
2021-10-27,1.01,2778732265.73,87425875.41
2021-10-28,1.00,2750798792.80,114767546.51
2021-10-29,1.00,2763955939.11,94174634.15
