Day,Price,Market Cap,Volume
2021-09-01,0.15,3900425791.25,51907292.00
2021-09-02,0.16,4064217566.37,57973463.64
2021-09-03,0.16,4111280089.42,68694888.80
2021-09-04,0.17,4202270437.14,50438068.42
2021-09-05,0.17,4327258938.41,47348378.24
2021-09-06,0.19,4684972122.30,65196435.83
2021-09-07,0.20,5143584107.26,95949982.01
2021-09-08,0.17,4250825258.45,123025471.22
2021-09-09,0.17,4316644613.62,72030973.02
2021-09-10,0.18,4595093349.77,67834392.23
2021-09-11,0.17,4313339454.69,71205053.92
2021-09-12,0.18,4499989497.43,42801157.86
2021-09-13,0.18,4638852980.66,76553850.62
2021-09-14,0.18,4440681610.49,75588635.56
2021-09-15,0.18,4640927868.15,48107725.38
2021-09-16,0.19,4800380208.31,53652275.81
2021-09-17,0.19,4838554373.92,65192956.19
2021-09-18,0.19,4772195771.70,132471162.58
2021-09-19,0.19,4770810657.64,45117967.67
2021-09-20,0.19,4683143531.47,39314319.86
2021-09-21,0.16,4064839007.56,88208721.94
2021-09-22,0.15,3800428536.03,64654800.52
2021-09-23,0.17,4199622746.57,52832035.54
2021-09-24,0.17,4324981895.58,74675472.68
2021-09-25,0.16,4043608493.71,60679809.35
2021-09-26,0.16,4013997392.21,31129874.05
2021-09-27,0.16,4003009688.00,44150225.50
2021-09-28,0.15,3945907432.61,37037841.58
2021-09-29,0.15,3714166471.13,34884085.92
2021-09-30,0.15,3787342013.93,36808215.85
2021-10-01,0.16,4019244740.58,39172827.67
2021-10-02,0.17,4365979202.87,55236140.05
2021-10-03,0.18,4438436664.47,40119047.56
2021-10-04,0.18,4609639276.00,64248472.51
2021-10-05,0.18,4549247879.46,59303326.09
2021-10-06,0.18,4586947971.88,60194175.86
2021-10-07,0.19,4748029661.16,81163309.58
2021-10-08,0.19,4696090167.34,68881663.16
2021-10-09,0.19,4850501344.94,82110713.77
2021-10-10,0.19,4902364605.89,53501242.80
2021-10-11,0.19,4773632507.79,49012366.48
2021-10-12,0.19,4859075787.63,57456303.07
2021-10-13,0.19,4704555919.62,67026557.93
2021-10-14,0.19,4740276066.73,52756816.03
2021-10-15,0.19,4728043275.94,40367277.15
2021-10-16,0.19,4791243337.93,62608868.83
2021-10-17,0.19,4841389196.72,44091229.02
2021-10-18,0.19,4755624236.98,37430068.64
2021-10-19,0.19,4704138377.64,41751789.52
2021-10-20,0.19,4732422060.11,41656026.03
2021-10-21,0.19,4832119734.57,40583386.72
2021-10-22,0.19,4771197801.97,62615834.18
2021-10-23,0.19,4736291861.28,48453589.85
2021-10-24,0.19,4891215178.97,36136677.72
2021-10-25,0.19,4861750243.27,49456788.64
2021-10-26,0.20,5080909182.36,46152310.91
2021-10-27,0.20,5171228425.05,57590597.12
2021-10-28,0.19,4739526717.53,105400881.27
2021-10-29,0.20,5115175648.85,117056601.88
2021-10-30,0.22,5678532084.25,147449879.32
2021-10-31,0.21,5396661610.20,170649700.11
2021-11-01,0.21,5348726268.69,499813179.33
2021-11-02,0.21,5371557909.54,348648164.81
2021-11-03,0.25,6403779144.66,388215923.54
2021-11-04,0.27,6745838606.95,398770954.94
2021-11-05,0.29,7248624404.17,578275385.93
2021-11-06,0.38,9470426117.05,1670498022.12
2021-11-07,0.34,8564645588.19,564466640.60
2021-11-08,0.35,8861740217.13,389782191.46
2021-11-09,0.39,10084773360.46,1056802371.82
2021-11-10,0.35,8964508012.60,369191395.28
2021-11-11,0.33,8345666618.20,263932615.67
2021-11-12,0.35,8796774676.00,177711402.11
2021-11-13,0.36,9041616206.05,214159912.39
2021-11-14,0.39,9926998370.74,571586792.79
2021-11-15,0.44,11036179874.79,543309803.13
2021-11-16,0.45,11343346732.31,1087236711.49
2021-11-17,0.42,10554015651.73,534362727.73
2021-11-18,0.53,13007682570.46,2021533304.25
2021-11-19,0.50,12640555790.83,1224935866.31
2021-11-20,0.57,14241186435.67,604234721.08
2021-11-21,0.58,14735425073.97,514601069.09
2021-11-22,0.73,18695601708.84,2180022253.92
2021-11-23,0.73,18323962406.45,1640622800.58
2021-11-24,0.89,22766071274.23,1919728651.35
2021-11-25,0.89,22430211802.12,2128307291.82
2021-11-26,0.81,20345015910.64,1655722224.96
2021-11-27,0.69,17403635968.79,1192384573.49
2021-11-28,0.77,19557022579.26,1249313032.97
2021-11-29,0.75,18976995020.15,982020808.41
2021-11-30,0.71,18085054784.33,586510709.38
2021-12-01,0.69,17452627259.52,654348672.54
2021-12-02,0.72,18228212955.03,753259248.78
2021-12-03,0.69,17414552222.82,422992511.58
2021-12-04,0.64,16089741924.19,513700786.03
2021-12-05,0.61,15252787381.71,813440503.34
2021-12-06,0.56,14184961699.19,377238129.54
2021-12-07,0.60,15046023617.26,523391893.71
2021-12-08,0.61,15287088367.36,697734784.83
2021-12-09,0.61,15393179049.08,350653197.07
2021-12-10,0.57,14457474969.61,311766872.43
