Day,Price,Market Cap,Volume
2021-09-01,31.73,12752300610.05,1043928986.02
2021-09-02,31.57,12666603313.55,858076778.54
2021-09-03,32.99,13253385498.11,831216439.68
2021-09-04,31.67,12681490527.08,776656579.92
2021-09-05,31.41,12610014711.56,446253604.98
2021-09-06,34.43,13767711649.87,825773997.52
2021-09-07,32.43,12965972946.36,880348086.37
2021-09-08,27.89,11169439452.67,1581714093.56
2021-09-09,29.39,11928156508.49,1677529875.32
2021-09-10,30.46,12345280792.36,1033903324.24
2021-09-11,43.36,17488963138.24,4540657544.30
2021-09-12,39.02,15729333399.89,2318587957.31
2021-09-13,39.44,15920154233.64,1611209203.99
2021-09-14,37.29,15034045759.83,1457165766.14
2021-09-15,35.52,14227878834.69,935119080.21
2021-09-16,36.47,14650488648.60,810305175.74
2021-09-17,37.51,15062559841.43,1334036437.70
2021-09-18,34.33,13876252653.05,993642922.89
2021-09-19,34.66,13931989407.04,641903133.16
2021-09-20,33.05,13297830918.90,918728238.19
2021-09-21,27.42,10892429747.67,1582776290.12
2021-09-22,24.95,9941022196.80,1392296742.31
2021-09-23,33.31,13323592444.40,1447406581.23
2021-09-24,36.43,14577174010.22,1515458691.88
2021-09-25,40.04,15880898414.71,3000770491.59
2021-09-26,38.08,15242265906.43,1630889132.49
2021-09-27,34.54,13800893443.81,1361619818.64
2021-09-28,36.76,14813036706.66,1602407317.92
2021-09-29,33.07,13304370474.44,1106852280.34
2021-09-30,34.16,13635222098.40,1061820145.55
2021-10-01,38.38,15292549297.29,1028518483.69
2021-10-02,37.80,15099366082.47,1140762880.97
2021-10-03,41.38,16530599000.29,1380959764.51
2021-10-04,42.97,17218788845.76,1961685715.13
2021-10-05,46.76,18715977483.87,2484195816.73
2021-10-06,44.99,18020514274.85,1280626966.96
2021-10-07,42.02,16901986368.13,1322088565.32
2021-10-08,46.32,18442292099.72,1585131191.16
2021-10-09,43.32,17405044782.68,1183224240.50
2021-10-10,42.69,17139544599.75,595231134.27
2021-10-11,39.27,15797969578.43,658427398.00
2021-10-12,39.00,15573255612.61,912620346.78
2021-10-13,37.59,15127246949.42,1135813742.42
2021-10-14,36.74,14760721267.43,912624540.16
2021-10-15,37.14,14903953276.16,959812935.70
2021-10-16,37.15,14925111645.46,859055231.32
2021-10-17,36.75,14735044510.88,478492511.62
2021-10-18,36.26,14527962560.56,487118980.52
2021-10-19,35.79,14431490685.68,509223412.73
2021-10-20,37.79,15215963509.69,595782028.57
2021-10-21,42.80,17184301985.38,1358384797.84
2021-10-22,41.01,16475980807.09,1334184774.28
2021-10-23,44.13,17741651784.79,1628349191.61
2021-10-24,43.41,17412305797.51,772122958.40
2021-10-25,41.65,16673677198.43,600924578.20
2021-10-26,42.87,17150072570.83,640569475.95
2021-10-27,44.00,17658672664.23,1184180334.28
2021-10-28,40.01,16064880455.36,1319330827.83
2021-10-29,42.92,17194518055.38,852410728.03
2021-10-30,45.68,18336413519.67,709377819.07
2021-10-31,43.20,17311677475.02,429908244.64
2021-11-01,42.99,17246383676.70,475165680.50
2021-11-02,44.12,17665027777.00,517002937.15
2021-11-03,44.74,17899327438.43,549388628.68
2021-11-04,48.13,19277101000.38,1361276140.59
2021-11-05,52.09,20557912415.98,1380123854.70
2021-11-06,50.09,19991071789.90,850406137.01
2021-11-07,51.16,20289500473.78,645831958.49
2021-11-08,50.78,20300824466.65,486152524.73
2021-11-09,54.40,21734803631.65,943586152.16
2021-11-10,50.44,20229881445.03,724074326.18
2021-11-11,48.87,23531062389.90,1364460525.82
2021-11-12,50.66,24014389435.29,862002748.77
2021-11-13,49.82,23117261876.72,748614820.43
2021-11-14,52.15,23778403009.34,517854356.23
